"DateTime","4RH","1RV","2RH","3RH","Series 5","Series 6"
"2025-10-29 03:50:00",0.49067,0.54608,1.67935,0.68883,,
"2025-10-29 04:50:00",0.41162,0.46127,1.61353,0.67187,,
"2025-10-29 05:50:00",0.43228,0.45548,1.78017,0.67198,,
"2025-10-29 06:50:00",0.46773,0.47768,1.78877,0.66849,,
"2025-10-29 07:50:00",0.49641,0.48948,1.30423,0.68111,,
"2025-10-29 08:50:00",0.51506,0.52003,1.70392,0.66151,,
"2025-10-29 09:50:00",0.5079,0.57336,1.66932,0.65853,,
"2025-10-29 10:50:00",0.49571,0.5684,1.94869,0.66853,,
"2025-10-29 11:50:00",0.51014,0.58106,1.51338,0.66549,,
"2025-10-29 12:50:00",0.50244,0.55585,1.4731,0.65368,,
"2025-10-29 13:50:00",0.49413,0.56929,2.10259,0.6638,,
"2025-10-29 14:50:00",0.49267,0.5935,1.83781,0.66304,,
"2025-10-29 15:50:00",0.49859,0.55844,1.76354,0.66279,,
"2025-10-29 16:50:00",0.50314,0.62014,1.93182,0.65197,,
"2025-10-29 17:50:00",0.48577,0.56326,1.7393,0.66633,,
"2025-10-29 18:50:00",0.49622,0.59473,1.70628,0.65124,,
"2025-10-29 19:50:00",0.49606,0.59566,1.91062,0.66154,,
"2025-10-29 20:50:00",0.48003,0.59783,1.90916,0.66738,,
"2025-10-29 21:50:00",0.49476,0.61344,1.96786,0.66415,,
"2025-10-29 22:50:00",0.48828,0.61792,1.69004,0.66907,,
"2025-10-29 23:50:00",0.49483,0.62216,1.42289,0.6869,,
"2025-10-30 00:50:00",0.50328,0.60567,1.50855,0.6758,,
"2025-10-30 01:50:00",0.4848,0.60555,1.87437,0.6673,,
"2025-10-30 02:50:00",0.50457,0.64953,2.07372,0.67667,,
"2025-10-30 03:50:00",0.4959,0.64487,1.81462,0.67753,,
"2025-10-30 04:50:00",0.49644,0.60245,1.65535,0.67096,,
"2025-10-30 05:50:00",0.49088,0.61619,1.9203,0.67149,,
"2025-10-30 06:50:00",0.4917,0.58197,1.53349,0.66787,,
"2025-10-30 07:50:00",0.50231,0.56279,1.83102,0.66557,,
"2025-10-30 08:50:00",0.50033,0.60744,1.69555,0.65798,,
"2025-10-30 09:50:00",0.49197,0.62405,1.73077,0.66287,,
"2025-10-30 10:50:00",0.48712,0.6262,1.78477,0.6611,,
"2025-10-30 11:50:00",0.50534,0.63516,1.78219,0.66891,,
"2025-10-30 12:50:00",0.5036,0.6063,1.90195,0.66797,,
"2025-10-30 13:50:00",0.49678,0.65036,2.08884,0.67814,,
"2025-10-30 14:50:00",0.52224,0.65493,2.03858,0.68626,,
"2025-10-30 15:50:00",0.51943,0.65494,2.16441,0.69121,,
"2025-10-30 16:50:00",0.51537,0.63335,2.00967,0.69113,,
"2025-10-30 17:50:00",0.50914,0.64896,1.90183,0.68413,,
"2025-10-30 18:50:00",0.51045,0.69222,2.04298,0.68468,,
"2025-10-30 19:50:00",0.50388,0.64971,2.13419,0.67845,,
"2025-10-30 20:50:00",0.51485,0.65397,2.12484,0.68691,,
"2025-10-30 21:50:00",0.49889,0.63563,2.23351,0.68802,,
"2025-10-30 22:50:00",0.51275,0.63152,1.72977,0.68651,,
"2025-10-30 23:50:00",0.50839,0.65015,2.2016,0.6933,,
"2025-10-31 00:50:00",0.51781,0.66304,2.27683,0.68322,,
"2025-10-31 01:50:00",0.51708,0.66949,2.14042,0.68568,,
"2025-10-31 02:50:00",0.50947,0.65818,2.06766,0.68629,,
"2025-10-31 03:50:00",0.50555,0.65564,2.09572,0.67748,,
"2025-10-31 04:50:00",0.49364,0.6567,2.02055,0.68429,,
"2025-10-31 05:50:00",0.50145,0.6593,2.07214,0.67224,,
"2025-10-31 06:50:00",0.49822,0.62638,1.86749,0.68168,,
"2025-10-31 07:50:00",0.49572,0.62949,1.89193,0.68974,,
"2025-10-31 08:50:00",0.48299,0.61906,1.70261,0.68725,,
"2025-10-31 09:50:00",0.49982,0.63464,1.78281,0.68654,,
"2025-10-31 10:50:00",0.49724,0.63891,1.78665,0.6912,,
"2025-10-31 11:50:00",0.49844,0.64869,2.03058,0.68624,,
"2025-10-31 12:50:00",0.49672,0.62372,1.86239,0.69908,,
"2025-10-31 13:50:00",0.49945,0.6366,2.04791,0.69077,,
"2025-10-31 14:50:00",0.51493,0.62073,1.96846,0.6759,,
"2025-10-31 15:50:00",0.51669,0.64466,1.90556,0.69393,,
"2025-10-31 16:50:00",0.51518,0.64125,2.18687,0.67952,,
"2025-10-31 17:50:00",0.52399,0.60208,2.00632,0.69159,,
"2025-10-31 18:50:00",0.5134,0.65331,2.2322,0.68426,,
"2025-10-31 19:50:00",0.51754,0.66075,2.21612,0.67717,,
"2025-10-31 20:50:00",0.50636,0.65281,2.40864,0.68776,,
"2025-10-31 21:50:00",0.51322,0.64596,2.23387,0.69943,,
"2025-10-31 22:50:00",0.51385,0.64851,2.06404,0.68143,,
"2025-10-31 23:50:00",0.50753,0.63086,2.17082,0.68511,,
"2025-11-01 00:50:00",0.51042,0.63735,2.17463,0.69533,,
"2025-11-01 01:50:00",0.51788,0.67334,2.0493,0.67257,,
"2025-11-01 02:50:00",0.50887,0.63021,2.25651,0.66058,,
"2025-11-01 03:50:00",0.51482,0.63076,2.05343,0.65938,,
"2025-11-01 04:50:00",0.50185,0.62516,1.82605,0.67508,,
"2025-11-01 05:50:00",0.51687,0.6211,1.91436,0.67987,,
"2025-11-01 06:50:00",0.51037,0.62165,2.07344,0.66946,,
"2025-11-01 07:50:00",0.51285,0.62783,1.86451,0.67578,,
"2025-11-01 08:50:00",0.51912,0.62971,1.8774,0.6884,,
"2025-11-01 09:50:00",0.51125,0.62437,1.81187,0.69634,,
"2025-11-01 10:50:00",0.51802,0.61957,1.85577,0.68123,,
"2025-11-01 11:50:00",0.51449,0.62946,2.1121,0.68088,,
"2025-11-01 12:50:00",0.51133,0.64488,2.12541,0.69398,,
"2025-11-01 13:50:00",0.50808,0.73311,3.41943,0.70238,,
"2025-11-01 14:50:00",0.51116,0.62645,2.00044,0.70222,,
"2025-11-01 15:50:00",0.52886,0.63757,1.87975,0.69649,,
"2025-11-01 20:50:00",0.51358,0.63239,2.08503,0.67213,,
"2025-11-01 21:50:00",0.51056,0.60672,1.72082,0.67363,,
"2025-11-01 22:50:00",0.51681,0.61314,1.92812,0.67675,,
"2025-11-01 23:50:00",0.51998,0.64438,1.90985,0.68657,,
"2025-11-02 00:50:00",0.5215,0.62291,1.85119,0.69091,,
"2025-11-02 01:50:00",0.5147,0.62136,1.94168,0.68085,,
