DateTime,10RH-O,10RV-O,11RH-O,11RV-O,1RV-O,2RH-O,3RV-O,9RV-O
2026-05-12 00:19:00,0.10545,0.09653,0.04629,0.07802,,,0.76685,0.30762
2026-05-12 01:19:00,0.09538,0.0864,0.0476,0.07129,,,0.76579,0.29851
2026-05-12 02:19:00,0.10349,0.09379,0.05381,0.0747,,,0.76681,0.29441
2026-05-12 03:19:00,0.10982,0.08356,0.04745,0.07805,,,0.71079,0.29439
2026-05-12 04:19:00,0.09633,0.0888,0.04456,0.07785,,,0.75635,0.30349
2026-05-12 05:19:00,0.10084,0.09162,0.05414,0.08209,,,0.73782,0.31053
2026-05-12 06:19:00,0.10457,0.08922,0.04791,0.07613,,,0.74461,0.30778
2026-05-12 07:19:00,0.09435,0.097,0.04914,0.07255,,,0.74321,0.29598
2026-05-12 08:19:00,0.08409,0.09378,0.04871,0.06326,,,0.73791,0.30923
2026-05-12 09:19:00,0.10284,0.09526,0.05517,0.07628,,,0.76203,0.31983
2026-05-12 10:19:00,0.10426,0.10716,0.05198,0.07383,,,0.75953,0.30816
2026-05-12 11:19:00,0.09417,0.08736,0.0444,0.06888,,,0.76634,0.31061
2026-05-12 12:19:00,0.10471,0.07774,0.04051,0.06988,,,0.69752,0.27818
2026-05-12 13:19:00,0.1002,0.08776,0.04209,0.07805,,,0.75701,0.30451
2026-05-12 14:19:00,0.10863,0.10135,0.04677,0.07899,,,0.77338,0.30835
2026-05-12 15:19:00,0.11039,0.11105,0.05353,0.07635,,,0.77748,0.3153
2026-05-12 16:19:00,0.11542,0.11078,0.05422,0.08047,,,0.77172,0.31208
2026-05-12 17:19:00,0.1023,0.09391,0.04815,0.07143,,,0.78113,0.30323
2026-05-12 18:19:00,0.09694,0.07707,0.04221,0.06532,,,0.7187,0.27886
2026-05-12 19:19:00,0.11245,0.08387,0.04554,0.07905,,,0.71751,0.27878
2026-05-12 20:19:00,0.1086,0.09835,0.05954,0.07954,,,0.76774,0.31784
2026-05-12 21:19:00,0.10836,0.10822,0.05371,0.07443,,,0.76096,0.30303
2026-05-12 22:19:00,0.09984,0.10588,0.04976,0.0699,,,0.78134,0.30166
2026-05-12 23:19:00,0.10155,0.08617,0.04205,0.06375,,,0.74066,0.29277
2026-05-13 00:19:00,0.099,0.07823,0.04106,0.06394,,,0.72858,0.28148
2026-05-13 01:19:00,0.10573,0.09461,0.04494,0.07225,,,0.75674,0.29334
2026-05-13 02:19:00,0.09628,0.09238,0.0545,0.07198,,,0.76534,0.32216
2026-05-13 03:19:00,0.09333,0.09434,0.04911,0.06877,,,0.7732,0.30399
2026-05-13 04:19:00,0.10297,0.09366,0.05019,0.07153,,,0.7737,0.31685
2026-05-13 05:19:00,0.10418,0.08555,0.04452,0.07435,,,0.70789,0.2745
2026-05-13 06:19:00,0.09395,0.07966,0.04594,0.06806,,,0.76188,0.30589
2026-05-13 07:19:00,0.09872,0.10909,0.05007,0.06626,,,0.7563,0.30141
2026-05-13 08:19:00,0.09657,0.10805,0.04925,0.06705,,,0.7922,0.30933
2026-05-13 09:19:00,0.10616,0.0971,0.04788,0.07871,,,0.75529,0.28658
2026-05-13 10:19:00,0.11126,0.09295,0.05042,0.08517,,,0.72699,0.28631
2026-05-13 11:19:00,0.09231,0.07316,0.03977,0.05729,,,0.67124,0.27479
2026-05-13 12:19:00,0.09384,0.09493,0.04852,0.06845,,,0.78593,0.30387
2026-05-13 13:19:00,0.10125,0.11835,0.06217,0.07192,,,0.74628,0.30176
2026-05-13 14:19:00,0.11699,0.11177,0.05978,0.07532,,,0.76697,0.31062
2026-05-13 15:19:00,0.10799,0.09749,0.05195,0.07425,,,0.78053,0.31544
2026-05-13 16:19:00,0.10335,0.09763,0.04273,0.07341,,,0.7665,0.29745
2026-05-13 17:19:00,0.09548,0.07029,0.04201,0.05858,,,0.66764,0.26234
2026-05-13 18:19:00,0.10633,0.08043,0.04428,0.06821,,,0.68914,0.2892
2026-05-13 19:19:00,0.09452,0.1095,0.05101,0.06512,,,0.75811,0.30729
2026-05-13 20:19:00,0.10534,0.10659,0.0522,0.07185,,,0.76203,0.32074
2026-05-13 21:19:00,0.10321,0.09625,0.04317,0.06716,,,0.78058,0.3031
2026-05-13 22:19:00,0.10917,0.08829,0.04223,0.07021,,,0.74859,0.29141
2026-05-13 23:19:00,0.08689,0.06269,0.04099,0.05607,,,0.63059,0.26474
2026-05-14 00:19:00,0.10686,0.07604,0.04689,0.07227,,,0.63552,0.26662
2026-05-14 01:19:00,0.09766,0.07715,0.03835,0.07214,,,0.69551,0.27359
2026-05-14 02:19:00,0.1019,0.08274,0.04184,0.06961,,,0.70417,0.28218
2026-05-14 03:19:00,0.10509,0.08014,0.041,0.07091,,,0.68788,0.28726
2026-05-14 04:19:00,0.10521,0.07582,0.04253,0.07084,,,0.67303,0.28364
2026-05-14 05:19:00,0.09881,0.07718,0.03953,0.06837,,,0.70245,0.27551
2026-05-14 06:19:00,0.09306,0.07797,0.03839,0.06126,,,0.7287,0.30142
2026-05-14 07:19:00,0.10225,0.09249,0.04027,0.06832,,,0.76293,0.3002
2026-05-14 08:19:00,0.10804,0.09898,0.04985,0.07863,,,0.77389,0.31849
2026-05-14 09:19:00,0.11155,0.09517,0.04844,0.07583,,,0.73644,0.28823
2026-05-14 10:19:00,0.11655,0.09578,0.05289,0.08302,,,0.74805,0.28765
2026-05-14 11:19:00,0.09414,0.07488,0.0404,0.06091,,,0.68549,0.27104
2026-05-14 12:19:00,0.10289,0.11267,0.05678,0.07456,,,0.75149,0.31993
2026-05-14 13:19:00,0.11403,0.09632,0.05093,0.07692,,,0.76786,0.31226
2026-05-14 14:19:00,0.11442,0.08973,0.04727,0.08275,,,0.77226,0.30357
2026-05-14 15:19:00,0.1153,0.1153,0.05967,0.07997,,,0.77374,0.299
2026-05-14 16:19:00,0.10398,0.0912,0.04359,0.07024,,,0.75044,0.29555
2026-05-14 17:19:00,0.11009,0.08144,0.04144,0.07525,,,0.66088,0.26492
2026-05-14 18:19:00,0.10761,0.07685,0.04641,0.0717,,,0.65986,0.27363
2026-05-14 19:19:00,0.0927,0.08861,0.0459,0.06633,,,0.7681,0.3263
2026-05-14 20:19:00,0.09806,0.10213,0.04985,0.0686,,,0.75864,0.31812
2026-05-14 21:19:00,0.10294,0.10709,0.06346,0.07118,,,0.74206,0.30197
2026-05-14 22:19:00,0.10871,0.11053,0.05203,0.07589,,,0.77164,0.30396
2026-05-14 23:19:00,0.12096,0.09714,0.05145,0.08037,,,0.71717,0.27619
2026-05-15 00:19:00,0.09644,0.06946,0.04034,0.06648,,,0.71262,0.28226
2026-05-15 01:19:00,0.10986,0.09549,0.05185,0.07839,,,0.75615,0.29044
2026-05-15 02:19:00,0.10943,0.10032,0.05303,0.08024,,,0.78471,0.30119
2026-05-15 03:19:00,0.1104,0.10927,0.06074,0.07456,,,0.75259,0.30488
2026-05-15 04:19:00,0.10802,0.11096,0.06648,0.07553,,,0.74142,0.30243
2026-05-15 05:19:00,0.10688,0.11174,0.06564,0.07839,,,0.75468,0.31503
2026-05-15 06:19:00,0.11508,0.10125,0.05824,0.0816,,,0.7627,0.29823
2026-05-15 07:19:00,0.1061,0.07811,0.04143,0.07583,,,0.66075,0.2826
2026-05-15 08:19:00,0.09361,0.08629,0.04643,0.07076,,,0.77888,0.30539
2026-05-15 09:19:00,0.09466,0.08979,0.04876,0.06584,,,0.77673,0.32724
2026-05-15 10:19:00,0.11884,0.10423,0.06222,0.07872,,,0.7644,0.30289
2026-05-15 11:19:00,0.10866,0.09808,0.04756,0.07624,,,0.78603,0.29949
2026-05-15 12:19:00,0.10906,0.09094,0.04616,0.08404,,,0.73959,0.28671
2026-05-15 13:19:00,0.1116,0.10103,0.05205,0.08011,,,0.7729,0.28954
2026-05-15 14:19:00,0.09759,0.1037,0.05027,0.06481,,,0.77425,0.31333
2026-05-15 15:19:00,0.1038,0.10995,0.05287,0.07374,,,0.77407,0.30913
2026-05-15 16:19:00,0.10685,0.10609,0.05761,0.07575,,,0.76722,0.29974
2026-05-15 17:19:00,0.14838,0.09623,0.05616,0.08983,,,0.5349,0.30371
2026-05-15 18:19:00,0.09351,0.10029,0.04877,0.06709,,,0.77301,0.30975
2026-05-15 19:19:00,0.09934,0.1163,0.05131,0.06475,,,0.73645,0.30456
2026-05-15 20:19:00,0.10525,0.08204,0.0439,0.07781,,,0.71895,0.30119
2026-05-15 21:19:00,0.09386,0.10576,0.05813,0.0645,,,0.75438,0.3251
2026-05-15 22:19:00,0.09684,0.10926,0.04955,0.06464,,,0.76554,0.30601
2026-05-15 23:19:00,0.10952,0.09689,0.05162,0.07365,,,0.76723,0.32626
2026-05-16 00:19:00,0.10366,0.1135,0.05467,0.07654,,,0.76413,0.30867
2026-05-16 01:19:00,0.11157,0.10749,0.0493,0.07443,,,0.78394,0.30643
2026-05-16 02:19:00,0.11257,0.10361,0.05238,0.07669,,,0.76289,0.30437
2026-05-16 03:19:00,0.09051,0.0761,0.03961,0.06379,,,0.736,0.3286
2026-05-16 04:19:00,0.10296,0.10109,0.05,0.07237,,,0.76343,0.30573
2026-05-16 05:19:00,0.10755,0.0995,0.05433,0.07394,,,0.78521,0.33944
2026-05-16 06:19:00,0.11512,0.11238,0.06313,0.08002,,,0.7836,0.30861
2026-05-16 07:19:00,0.10371,0.09783,0.0428,0.07123,,,0.7408,0.31983
2026-05-16 08:19:00,0.10497,0.07448,0.03906,0.06748,,,0.66533,0.2957
2026-05-16 09:19:00,0.09195,0.08479,0.04836,0.06567,,,0.7625,0.33516
2026-05-16 10:19:00,0.09566,0.11059,0.05714,0.06701,,,0.76061,0.31116
2026-05-16 11:19:00,0.10086,0.11385,0.0711,0.07334,,,0.73223,0.31962
2026-05-16 12:19:00,0.11437,0.11266,0.05831,0.08132,,,0.77947,0.31539
2026-05-16 13:19:00,0.10008,0.09382,0.04305,0.06759,,,0.73924,0.29334
2026-05-16 14:19:00,0.09538,0.09156,0.04814,0.06836,,,0.75335,0.32157
2026-05-16 15:19:00,0.11075,0.10744,0.05336,0.07802,,,0.77897,0.30011
2026-05-16 16:19:00,0.09806,0.08241,0.04811,0.07166,,,0.75499,0.33269
2026-05-16 17:19:00,0.09776,0.09055,0.04889,0.06682,,,0.78003,0.33578
2026-05-16 18:19:00,0.11395,0.10126,0.05377,0.07916,,,0.74531,0.29403
2026-05-16 19:19:00,0.09477,0.08149,0.04629,0.06543,,,0.73631,0.30318
2026-05-16 20:19:00,0.10791,0.08372,0.04244,0.07449,,,0.68898,0.29006
2026-05-16 21:19:00,0.09407,0.09498,0.05011,0.06759,,,0.77057,0.33216
2026-05-16 22:19:00,0.1036,0.10393,0.06212,0.07273,,,0.76051,0.33405
2026-05-16 23:19:00,0.11501,0.10624,0.05443,0.07974,,,0.77546,0.30299
2026-05-17 00:19:00,0.09757,0.07705,0.04454,0.0715,,,0.7345,0.3248
2026-05-17 01:19:00,0.10433,0.08049,0.04528,0.07167,,,0.7358,0.31883
2026-05-17 02:19:00,0.10157,0.11082,0.05494,0.07614,,,0.78234,0.31689
2026-05-17 03:19:00,0.0984,0.10115,0.05806,0.06892,,,0.77891,0.32787
2026-05-17 04:19:00,0.10479,0.11793,0.05582,0.07162,,,0.77113,0.32045
2026-05-17 05:19:00,0.10124,0.09912,0.06362,0.06997,,,0.74602,0.33478
2026-05-17 06:19:00,0.11202,0.11603,0.05867,0.07679,,,0.77297,0.30762
2026-05-17 07:19:00,0.11435,0.10788,0.06179,0.07907,,,0.78696,0.30905
2026-05-17 08:19:00,0.1151,0.12021,0.06539,0.07915,,,0.77834,0.30745
2026-05-17 09:19:00,0.10907,0.09718,0.04611,0.07117,,,0.76979,0.31645
2026-05-17 10:19:00,0.10211,0.08493,0.04898,0.07233,,,0.75898,0.32617
2026-05-17 11:19:00,0.10603,0.09005,0.04377,0.07097,,,0.73587,0.28376
2026-05-17 12:19:00,0.10708,0.09682,0.04894,0.0738,,,0.75622,0.2937
2026-05-17 13:19:00,0.10707,0.08979,0.04748,0.07616,,,0.73208,0.29366
2026-05-17 14:19:00,0.10078,0.09676,0.04091,0.07245,,,0.7638,0.29773
2026-05-17 15:19:00,0.10059,0.11195,0.05753,0.06946,,,0.7568,0.30312
2026-05-17 16:19:00,0.11415,0.1167,0.05918,0.07466,,,0.77819,0.31911
2026-05-17 17:19:00,0.1047,0.10196,0.05115,0.06882,,,0.77634,0.33263
2026-05-17 18:19:00,0.09937,0.09575,0.04631,0.07251,,,0.76896,0.30215
2026-05-17 19:19:00,0.10717,0.07854,0.04153,0.07287,,,0.66027,0.28287
2026-05-17 20:19:00,0.10452,0.08905,0.04791,0.07263,,,0.73783,0.29976
2026-05-17 21:19:00,0.10532,0.10763,0.05787,0.0745,,,0.77729,0.31368
2026-05-17 22:19:00,0.10529,0.10399,0.05596,0.0686,,,0.77577,0.3061
2026-05-17 23:19:00,0.09792,0.09122,0.04466,0.06511,,,0.76508,0.31982
2026-05-18 00:19:00,0.09808,0.08012,0.04229,0.06925,,,0.72392,0.28821
2026-05-18 01:19:00,0.10671,0.07455,0.04218,0.06567,,,0.67407,0.29145
2026-05-18 02:19:00,0.14144,0.09699,0.06782,0.09132,,,0.54371,0.31256
2026-05-18 03:19:00,0.00158,0.00154,0.00175,0.00269,,,0.00201,0.00165
2026-05-18 04:19:00,0.00216,0.00154,0.00167,0.00242,,,0.00233,0.00233
2026-05-18 05:19:00,0.00142,0.00135,0.00197,0.00177,,,0.00174,0.0017
2026-05-18 06:19:00,0.00157,0.00151,0.00157,0.00167,,,0.00171,0.00173
2026-05-18 07:19:00,0.00154,0.00155,0.00158,0.0017,,,0.00157,0.00159
2026-05-18 08:19:00,0.00152,0.00155,0.00157,0.00173,,,0.00187,0.00195
2026-05-18 09:19:00,0.00159,0.00161,0.00166,0.00177,,,0.00182,0.00177
2026-05-18 10:19:00,0.00165,0.00155,0.00158,0.00181,,,0.00178,0.00169
2026-05-18 11:19:00,0.00152,0.00155,0.00164,0.00167,,,0.00184,0.00173
2026-05-18 12:19:00,0.00161,0.00153,0.00163,0.00179,,,0.00178,0.00189
2026-05-18 13:19:00,0.00172,0.00165,0.00173,0.0018,,,0.00197,0.00187
2026-05-18 14:19:00,0.00153,0.00151,0.00162,0.00178,,,0.00185,0.00203
2026-05-18 15:19:00,0.00157,0.00153,0.00159,0.00172,,,0.00162,0.00171
2026-05-18 16:19:00,0.00155,0.00147,0.00163,0.00176,,,0.00213,0.00221
2026-05-18 17:19:00,0.00163,0.00157,0.00163,0.0018,,,0.00248,0.00259
2026-05-18 18:19:00,0.00162,0.00158,0.00162,0.00181,,,0.0019,0.00188
2026-05-18 19:19:00,0.00158,0.00159,0.00164,0.00179,,,0.00228,0.00192
2026-05-18 20:19:00,0.00165,0.00152,0.00152,0.00185,,,0.0016,0.00173
2026-05-18 21:19:00,0.00156,0.00159,0.00163,0.00174,,,0.00188,0.00178
2026-05-18 22:19:00,0.00155,0.00151,0.00158,0.00171,,,0.00172,0.00159
2026-05-18 23:19:00,0.00171,0.00152,0.0016,0.00187,,,0.00183,0.00188
2026-05-19 00:19:00,0.00152,0.00153,0.00159,0.00157,,,0.00201,0.00187
2026-05-19 01:19:00,0.00162,0.00162,0.00159,0.00176,,,0.00211,0.00222
2026-05-19 02:19:00,0.00161,0.00151,0.00154,0.00176,,,0.00173,0.00188
2026-05-19 03:19:00,0.11514,0.08233,0.05726,0.08034,,,0.54753,0.29024
2026-05-19 04:19:00,0.1435,0.09946,0.0632,0.09357,,,0.56567,0.31702
2026-05-19 05:19:00,0.14095,0.10249,0.07278,0.09881,,,0.54643,0.31778
2026-05-19 06:19:00,0.11334,0.09283,0.06648,0.08539,,,0.50052,0.28827
2026-05-19 07:19:00,0.09002,0.10609,0.05431,0.06503,,,0.73529,0.31835
2026-05-19 08:19:00,0.09535,0.10351,0.05498,0.07141,,,0.73933,0.33959
2026-05-19 09:19:00,0.09645,0.10361,0.06303,0.0777,,,0.74732,0.33429
2026-05-19 10:19:00,0.00267,0.00304,0.0044,0.01015,,,0.00353,0.00291
2026-05-19 11:19:00,0.00333,0.00302,0.00558,0.0058,,,0.00299,0.00282
2026-05-19 12:19:00,0.14354,0.10482,0.06815,0.09091,,,0.54626,0.2944
2026-05-19 13:19:00,0.15802,0.12216,0.08295,0.09579,,,0.55595,0.31439
2026-05-19 14:19:00,0.14448,0.12904,0.07399,0.10106,,,0.62703,0.34704
2026-05-19 15:19:00,0.15089,0.10998,0.07003,0.08713,,,0.49599,0.29957
2026-05-19 16:19:00,0.15462,0.12739,0.07837,0.09103,,,0.54355,0.31481
2026-05-19 17:19:00,0.11179,0.10191,0.06375,0.09029,,,0.75875,0.3519
2026-05-19 18:19:00,0.12181,0.1253,0.07985,0.0904,,,0.73717,0.3236
2026-05-19 19:19:00,0.12798,0.12591,0.06713,0.0977,,,0.73872,0.31126
2026-05-19 20:19:00,0.1147,0.09938,0.05993,0.08832,,,0.68202,0.28606
2026-05-19 21:19:00,0.14944,0.10295,0.06847,0.08134,,,0.56073,0.33308
2026-05-19 22:19:00,0.1721,0.13346,0.08602,0.10705,,,0.56114,0.34185
2026-05-19 23:19:00,0.14528,0.1173,0.07521,0.08131,,,0.54595,0.32795
2026-05-20 00:19:00,0.15754,0.12505,0.0763,0.08309,,,0.55243,0.35533
2026-05-20 01:19:00,0.10876,0.12371,0.07094,0.07156,,,0.7025,0.30662
2026-05-20 02:19:00,0.0999,0.09673,0.05147,0.07129,,,0.71424,0.29837
2026-05-20 03:19:00,0.10978,0.09249,0.05849,0.07874,,,0.72229,0.31878
2026-05-20 04:19:00,0.10051,0.08514,0.04206,0.06832,,,0.65632,0.27667
2026-05-20 05:19:00,0.10677,0.1245,0.06177,0.07051,,,0.7107,0.30882
2026-05-20 06:19:00,0.11852,0.10683,0.06266,0.07981,,,0.76473,0.32697
2026-05-20 07:19:00,0.10729,0.1027,0.05695,0.07084,,,0.7185,0.30802
2026-05-20 08:19:00,0.10177,0.08796,0.05241,0.07369,,,0.70469,0.31226
2026-05-20 09:19:00,0.10909,0.07886,0.04398,0.07256,,,0.56328,0.25797
2026-05-20 10:19:00,0.11535,0.11621,0.06265,0.07722,,,0.75034,0.32716
2026-05-20 11:19:00,0.11419,0.10212,0.0587,0.07582,,,0.72933,0.31172
2026-05-20 12:19:00,0.11663,0.09691,0.06726,0.09092,,,0.68083,0.27425
2026-05-20 13:19:00,0.11273,0.11505,0.05674,0.07739,,,0.72208,0.28616
2026-05-20 14:19:00,0.10988,0.09277,0.05619,0.07611,,,0.65427,0.27072
2026-05-20 15:19:00,0.11439,0.1237,0.06097,0.0751,,,0.74542,0.30525
2026-05-20 16:19:00,0.10202,0.09462,0.05002,0.07112,,,0.66868,0.26788
2026-05-20 17:19:00,0.10892,0.10399,0.05694,0.07232,,,0.72583,0.30902
2026-05-20 18:19:00,0.1146,0.11985,0.06093,0.08484,,,0.73584,0.29664
