"DateTime","6RV","1RV","2RH","3RV","8RH","7RH","Series 7","Series 8"
"2025-11-04 01:20:00",0.36315,,,,,,,
"2025-11-04 02:20:00",0.36445,,,,,,,
"2025-11-04 03:20:00",0.36705,,,,,,,
"2025-11-04 04:20:00",0.36561,,,,,,,
"2025-11-04 05:20:00",0.36615,,,,,,,
"2025-11-04 06:20:00",0.36639,,,,,,,
"2025-11-04 07:20:00",0.36653,,,,,,,
"2025-11-04 08:20:00",0.36692,,,,,,,
"2025-11-04 09:20:00",0.37092,,,,,,,
"2025-11-04 10:20:00",0.37145,,,,,,,
"2025-11-04 11:20:00",0.37045,,,,,,,
"2025-11-04 12:20:00",0.37734,,,,,,,
"2025-11-04 13:20:00",0.38568,,,,,,,
"2025-11-04 14:20:00",0.39811,,,,,,,
"2025-11-04 15:20:00",0.39786,,,,,,,
"2025-11-04 16:20:00",0.40058,,,,,,,
"2025-11-04 17:20:00",0.40271,,,,,,,
"2025-11-04 18:20:00",0.40217,,,,,,,
"2025-11-04 19:20:00",0.39912,,,,,,,
"2025-11-04 20:20:00",0.00321,,,,,,,
"2025-11-04 21:20:00",0.00287,,,,,,,
"2025-11-04 22:20:00",0.37428,,,,,,,
"2025-11-04 23:20:00",0.47404,,,,,,,
"2025-11-05 00:20:00",0.54553,,,,,,,
"2025-11-05 01:20:00",0.55009,0.26762,0.28836,2.19635,0.36427,0.41496,,
"2025-11-05 02:20:00",0.54451,0.25923,0.27386,2.29145,0.33024,0.36015,,
"2025-11-05 03:20:00",0.53857,0.2499,0.28063,2.28058,0.33939,0.42986,,
