"DateTime","10RV","8RV","9RV","1RV","2RH","3RV","4RV","7RV"
"2025-12-14 08:56:00",1.02226,0.82784,2.65473,1.47255,1.66036,1.1927,0.80962,0.62602
"2025-12-14 09:56:00",0.88504,0.93204,2.39475,1.34936,1.67725,1.3615,0.94651,0.78726
"2025-12-14 10:56:00",1.25498,0.97388,2.11512,1.17019,1.39753,1.30443,0.92867,0.79459
"2025-12-14 11:56:00",1.34032,0.91033,2.62873,1.26332,1.45832,1.20803,0.84628,0.69952
"2025-12-14 12:56:00",1.17453,0.92009,2.49209,1.55644,1.91533,1.21993,0.86994,0.67067
"2025-12-14 13:56:00",1.11499,1.06294,2.63486,1.29578,1.6644,1.38713,1.04839,0.8736
"2025-12-14 14:56:00",1.44594,0.92772,2.73867,1.29508,1.37336,1.17564,0.83582,0.66998
"2025-12-14 15:56:00",1.01685,1.01996,2.56006,1.52183,1.79992,1.36408,1.02166,0.83407
"2025-12-14 16:56:00",1.41803,1.02809,3.15797,1.38279,1.69991,1.24137,0.94351,0.75699
"2025-12-14 17:56:00",1.46888,0.91301,2.51771,1.53544,1.70767,1.17485,0.8004,0.65555
"2025-12-14 18:56:00",1.0777,0.97473,2.59764,1.48648,1.4811,1.31167,0.95879,0.76504
"2025-12-14 19:56:00",1.46726,0.98956,2.74108,1.27386,1.35641,1.25321,0.90553,0.75922
"2025-12-14 20:56:00",1.24035,0.92262,2.51403,1.61833,1.73245,1.20833,0.87139,0.66579
"2025-12-14 21:56:00",1.04828,1.02474,2.49123,1.55119,1.63175,1.35856,1.00036,0.831
"2025-12-14 22:56:00",1.37109,0.90709,2.68581,1.38884,1.27902,1.23131,0.85605,0.73174
"2025-12-14 23:56:00",1.23132,0.85458,2.32622,1.42191,1.47717,1.20095,0.79896,0.64997
"2025-12-15 00:56:00",0.95751,0.9627,2.88183,1.39794,1.73591,1.36033,0.96791,0.82937
"2025-12-15 01:56:00",1.33206,0.95692,2.37904,1.14631,1.71582,1.2527,0.89604,0.75788
"2025-12-15 02:56:00",1.14386,0.8886,2.29902,1.5002,1.82396,1.20421,0.84621,0.65096
"2025-12-15 03:56:00",0.91985,0.92711,2.16178,1.40602,1.63998,1.27159,0.91868,0.73495
"2025-12-15 04:56:00",1.25305,0.92128,2.55652,1.15538,1.12734,1.27259,0.88593,0.76735
"2025-12-15 05:56:00",1.20255,0.8915,2.22402,1.40483,1.98766,1.19205,0.83498,0.65415
"2025-12-15 06:56:00",1.04193,1.02618,2.23653,1.22663,1.83346,1.36602,1.00969,0.84838
"2025-12-15 07:56:00",1.28576,0.88205,2.11531,1.32105,1.63565,1.17663,0.8091,0.63302
"2025-12-15 08:56:00",0.05767,0.07417,0.09124,0.17496,0.20069,0.06178,0.05467,0.08527
"2025-12-15 09:56:00",1.3438,0.86752,2.44968,1.27007,1.16236,1.20524,0.82586,0.67807
"2025-12-15 10:56:00",0.98188,0.88818,2.12304,1.60347,1.73345,1.28105,0.88568,0.68878
"2025-12-15 11:56:00",0.9929,0.93274,2.79462,1.1915,1.3441,1.32593,0.95075,0.79329
"2025-12-15 12:56:00",1.39675,0.85599,2.54966,1.00524,1.07142,1.19065,0.81108,0.66174
"2025-12-15 13:56:00",0.99029,0.80955,2.71069,1.46353,1.71216,1.19578,0.82626,0.64161
"2025-12-15 14:56:00",1.14452,0.9228,2.21352,1.23673,1.27271,1.26491,0.91529,0.75144
"2025-12-15 15:56:00",1.3471,0.87905,2.43274,1.09427,1.10615,1.17874,0.81001,0.63535
"2025-12-15 16:56:00",1.21487,1.0005,2.09529,1.04812,1.02964,1.32554,0.96046,0.80929
"2025-12-15 17:56:00",1.2932,0.88886,2.0151,1.4114,1.4926,1.18504,0.80705,0.62931
"2025-12-15 18:56:00",1.02376,0.9516,3.00031,1.20385,1.23257,1.35106,0.95328,0.82488
"2025-12-15 19:56:00",1.44189,0.87683,2.48061,1.18514,1.2103,1.18415,0.7882,0.65933
"2025-12-15 20:56:00",1.00624,0.9052,2.81619,1.22545,1.2444,1.3119,0.90066,0.76627
"2025-12-15 21:56:00",1.39614,0.88956,2.05007,1.02213,0.98625,1.20417,0.79215,0.69074
"2025-12-15 22:56:00",1.05469,0.98464,3.0133,1.1336,1.0592,1.38943,0.97252,0.86713
"2025-12-15 23:56:00",1.30577,0.83114,2.08476,1.16425,1.19351,1.18302,0.76174,0.6218
"2025-12-16 00:56:00",0.94746,0.83073,2.8821,1.42129,1.60306,1.22159,0.84203,0.67004
"2025-12-16 01:56:00",0.95793,0.90479,2.9164,1.33828,1.45087,1.31882,0.90856,0.78663
"2025-12-16 02:56:00",1.38098,0.95874,2.44191,1.06892,1.04981,1.2517,0.88536,0.75864
"2025-12-16 03:56:00",1.37391,0.8512,2.57599,1.52542,1.83019,1.12957,0.77777,0.60596
"2025-12-16 04:56:00",0.96168,0.84765,2.07958,1.48787,1.70056,1.22183,0.84341,0.66381
"2025-12-16 05:56:00",1.41105,0.92304,3.01641,1.03414,1.04754,1.22958,0.85071,0.75715
"2025-12-16 06:56:00",1.15156,0.81858,2.61485,1.30943,1.36751,1.20635,0.79928,0.65398
"2025-12-16 07:56:00",1.37209,0.91874,2.43434,1.06502,1.12182,1.23361,0.83912,0.75504
"2025-12-16 08:56:00",0.05984,0.09011,0.08719,0.17094,0.20434,0.05825,0.05952,0.10101
"2025-12-16 09:56:00",0.04334,0.05439,0.06614,0.07627,0.06922,0.05061,0.05518,0.05593
"2025-12-16 10:56:00",0.04555,0.05363,0.06422,0.08221,0.07601,0.05743,0.05168,0.06073
"2025-12-16 11:56:00",0.04286,0.05253,0.06271,0.08284,0.07118,0.05223,0.05341,0.06412
"2025-12-16 12:56:00",0.04635,0.0541,0.0598,0.0901,0.06934,0.05064,0.05573,0.05584
"2025-12-16 13:56:00",0.0475,0.05436,0.05825,0.10514,0.10041,0.05161,0.05329,0.06213
"2025-12-16 14:56:00",0.04355,0.0568,0.05698,0.09828,0.092,0.05122,0.05097,0.05593
"2025-12-16 15:56:00",0.05349,0.05942,0.0575,0.11848,0.11031,0.05256,0.05259,0.06089
"2025-12-16 16:56:00",0.04855,0.06662,0.06447,0.12407,0.11952,0.06574,0.05481,0.06938
"2025-12-16 17:56:00",1.09991,0.76477,1.61737,1.31724,1.501,1.0455,0.73069,0.59443
"2025-12-16 18:56:00",1.2857,0.82065,1.91031,1.2472,1.52224,1.00819,0.69822,0.57154
"2025-12-16 19:56:00",0.98859,0.75844,1.84157,1.21801,1.56352,1.04169,0.74862,0.56859
"2025-12-16 20:56:00",1.20914,0.93741,2.03516,0.88871,0.9734,1.21629,0.91157,0.80991
"2025-12-16 21:56:00",1.43869,0.89523,1.74035,1.01133,1.15149,1.06905,0.7764,0.59793
"2025-12-16 22:56:00",1.02487,0.96291,1.98047,0.99519,1.10921,1.29891,0.94439,0.83949
"2025-12-16 23:56:00",1.38656,0.89394,1.90684,0.97981,1.10416,1.09697,0.78042,0.61587
"2025-12-17 00:56:00",0.99173,0.97095,2.1607,1.10502,1.11654,1.29374,0.95528,0.81408
"2025-12-17 01:56:00",1.40775,0.95562,2.11901,1.18638,1.16248,1.14366,0.83233,0.67967
"2025-12-17 02:56:00",1.05796,0.91417,1.98373,1.28448,1.28409,1.15877,0.87508,0.65014
"2025-12-17 03:56:00",1.372,1.01165,2.22523,1.08012,1.30802,1.24347,0.89568,0.79683
"2025-12-17 04:56:00",1.29471,0.91824,1.78437,1.17035,1.49325,1.10653,0.82875,0.59875
"2025-12-17 05:56:00",1.1008,0.94573,2.45864,1.11846,1.39117,1.23693,0.90609,0.77105
"2025-12-17 06:56:00",1.46593,0.90898,2.20052,1.20665,1.8369,1.06175,0.78414,0.61546
"2025-12-17 07:56:00",1.03652,0.99247,1.82378,1.2144,1.56781,1.26474,0.95827,0.7753
"2025-12-17 08:56:00",1.48931,1.00358,2.04012,0.96074,1.31131,1.1755,0.87627,0.71967
"2025-12-17 09:56:00",1.24571,0.85935,2.76088,1.36008,1.66157,1.09368,0.78752,0.58439
"2025-12-17 10:56:00",1.14047,1.03351,2.19645,1.09214,1.7861,1.31013,0.98285,0.83754
"2025-12-17 11:56:00",1.49753,0.96783,2.26071,1.18563,1.29646,1.09839,0.82506,0.63575
"2025-12-17 12:56:00",1.08167,0.97362,3.20462,1.03053,1.212,1.29478,0.93994,0.82624
"2025-12-17 13:56:00",1.47349,0.88887,2.21105,0.95981,1.20396,1.11549,0.76021,0.64559
"2025-12-17 14:56:00",1.43752,0.95558,2.92402,1.03264,1.12677,1.18838,0.8603,0.73851
"2025-12-17 15:56:00",1.55508,0.96912,2.5118,1.24189,1.51121,1.08787,0.82326,0.60676
"2025-12-17 16:56:00",1.17753,0.86705,2.6972,1.32415,1.58851,1.10952,0.80581,0.60383
"2025-12-17 17:56:00",1.39567,1.09006,2.74051,1.01246,1.25936,1.34328,0.9833,0.85596
"2025-12-17 18:56:00",1.29931,0.94388,2.26225,1.0637,1.50423,1.18624,0.86004,0.6728
"2025-12-17 19:56:00",1.59617,1.0367,2.11687,0.92446,1.41956,1.24118,0.86693,0.77066
"2025-12-17 20:56:00",1.10842,0.87656,2.78681,1.24664,1.3819,1.17389,0.83607,0.67188
"2025-12-17 21:56:00",1.57262,0.97786,2.5473,0.92643,1.08596,1.20715,0.84342,0.73949
"2025-12-17 22:56:00",1.40046,0.91923,2.38116,1.31451,1.53697,1.1204,0.82015,0.61871
"2025-12-17 23:56:00",1.16382,1.04084,2.14526,1.0439,1.18207,1.34679,0.98323,0.84348
"2025-12-18 00:56:00",1.56269,0.92335,2.88764,0.93382,1.10759,1.181,0.81447,0.71535
"2025-12-18 01:56:00",1.14167,0.88714,2.6664,1.19072,1.29857,1.19309,0.84609,0.67852
"2025-12-18 02:56:00",1.54286,1.01956,2.26892,0.94927,1.13412,1.26324,0.89134,0.78804
"2025-12-18 03:56:00",1.3874,0.9254,2.62862,1.21214,1.52789,1.13869,0.83347,0.62869
"2025-12-18 04:56:00",0.93811,0.91148,2.35009,1.32538,1.64589,1.22261,0.91534,0.73217
"2025-12-18 05:56:00",1.41919,0.95543,2.84194,0.97343,1.17654,1.24202,0.87721,0.7759
"2025-12-18 06:56:00",1.4563,0.93164,2.42708,1.32491,1.59391,1.06997,0.81383,0.57549
"2025-12-18 07:56:00",1.03952,1.00733,2.04049,1.14128,1.27712,1.30325,0.9655,0.79212
"2025-12-18 08:56:00",1.4429,0.98412,2.56957,0.94783,1.1185,1.2462,0.87281,0.77504
"2025-12-18 09:56:00",1.2616,0.92145,2.40344,1.0856,1.31714,1.17402,0.83284,0.66048
"2025-12-18 10:56:00",1.18902,1.003,2.32775,1.21268,1.26044,1.30119,0.95572,0.81862
"2025-12-18 11:56:00",1.46511,0.96659,2.30987,1.18851,1.14178,1.14418,0.83778,0.64499
"2025-12-18 12:56:00",1.02767,0.88602,2.79433,1.32458,1.99045,1.20365,0.86635,0.687
"2025-12-18 13:56:00",1.14513,1.00967,2.34773,1.1351,1.52951,1.34562,0.98029,0.84804
"2025-12-18 14:56:00",1.50275,1.01958,1.96832,1.03255,1.30562,1.20698,0.88148,0.73876
"2025-12-18 15:56:00",1.08019,0.90966,2.54939,1.38951,1.7458,1.16653,0.85878,0.64606
"2025-12-18 16:56:00",1.16126,0.99281,2.29384,1.17438,1.40669,1.27825,0.95197,0.78641
"2025-12-18 17:56:00",1.5782,0.91959,2.33354,0.97484,1.28597,1.11229,0.79175,0.6395
"2025-12-18 18:56:00",1.06287,0.94106,2.64851,1.31242,1.56497,1.20864,0.90747,0.71113
"2025-12-18 19:56:00",1.35624,0.98488,2.13963,1.09229,1.40026,1.22437,0.92257,0.74964
"2025-12-18 20:56:00",1.55083,0.92392,2.23944,1.05944,1.49091,1.12169,0.79679,0.6416
"2025-12-18 21:56:00",1.09088,1.03414,2.3434,1.19453,1.50599,1.34729,0.99954,0.8646
"2025-12-18 22:56:00",1.55715,0.97161,2.5797,1.12248,1.82049,1.13977,0.83812,0.67191
"2025-12-18 23:56:00",1.09598,1.03033,2.12093,1.17817,1.6531,1.31388,0.98432,0.82456
"2025-12-19 00:56:00",1.55197,0.97723,2.33398,0.97045,1.3291,1.21031,0.85171,0.76436
"2025-12-19 01:56:00",1.167,0.94239,2.27907,1.26455,1.38369,1.19334,0.87556,0.6757
"2025-12-19 02:56:00",1.30964,1.01926,2.55633,1.21766,1.15078,1.29947,0.95422,0.82051
"2025-12-19 03:56:00",1.50204,0.95454,3.22754,1.3136,1.86982,1.13148,0.83135,0.6468
"2025-12-19 04:56:00",1.16257,0.91357,2.49896,1.45988,1.81874,1.15037,0.85462,0.62708
"2025-12-19 05:56:00",0.93663,0.88708,3.06311,1.40173,1.87147,1.20999,0.86826,0.67693
"2025-12-19 06:56:00",1.26752,1.0328,2.12904,1.20184,1.20321,1.3092,0.96024,0.83624
"2025-12-19 07:56:00",1.30732,0.89894,2.57063,1.39797,1.7833,1.13289,0.81615,0.63878
"2025-12-19 08:56:00",0.9822,0.96214,2.58896,1.36048,1.96796,1.2558,0.94027,0.74751
"2025-12-19 09:56:00",1.36939,1.02042,2.59434,1.164,1.30719,1.28222,0.92802,0.81032
"2025-12-19 10:56:00",1.36099,0.89384,2.92801,1.51685,1.41373,1.08993,0.79158,0.61067
"2025-12-19 11:56:00",1.06642,0.95687,2.03808,1.39372,1.6632,1.21066,0.91176,0.69801
"2025-12-19 12:56:00",1.0416,1.01977,1.94135,1.21415,1.5491,1.35786,0.99685,0.85912
"2025-12-19 13:56:00",1.39636,0.97181,2.38287,1.27097,1.30189,1.2278,0.87225,0.75848
"2025-12-19 14:56:00",1.15018,0.94547,2.3758,1.38323,1.6635,1.14784,0.87142,0.62876
"2025-12-19 15:56:00",1.02412,0.93345,2.38574,1.48792,1.80479,1.1563,0.8904,0.63856
"2025-12-19 16:56:00",1.30545,1.01675,3.03319,1.0596,1.6025,1.30921,0.94939,0.85817
"2025-12-19 17:56:00",1.37522,0.89293,2.28511,1.12845,1.76749,1.1271,0.79906,0.63076
"2025-12-19 18:56:00",1.11549,1.02624,2.61498,1.32567,1.72985,1.32831,0.98654,0.84826
"2025-12-19 19:56:00",1.50645,1.0147,2.51471,1.41994,1.64951,1.15724,0.89051,0.69647
"2025-12-19 20:56:00",1.34318,0.90594,2.58997,1.3815,1.37395,1.11243,0.80949,0.62793
"2025-12-19 21:56:00",0.06795,0.09846,0.10377,0.21161,0.24497,0.0659,0.06343,0.10548
"2025-12-19 22:56:00",1.02837,0.92726,2.26832,1.13367,1.29259,1.31716,0.92198,0.79001
"2025-12-19 23:56:00",1.43067,0.95161,2.2924,0.94165,0.97915,1.25607,0.87694,0.7699
"2025-12-20 00:56:00",0.06483,0.09541,0.09408,0.19374,0.22354,0.06411,0.06602,0.10663
"2025-12-20 01:56:00",0.08169,0.10042,0.1036,0.16383,0.20374,0.06245,0.06315,0.10475
"2025-12-20 02:56:00",1.43281,0.92041,3.30377,1.12947,1.46802,1.15166,0.80543,0.62134
"2025-12-20 03:56:00",1.07781,0.81332,2.73463,1.27853,1.69766,1.14448,0.77847,0.6231
"2025-12-20 04:56:00",0.93475,0.84431,2.84728,1.11376,1.38376,1.24886,0.8536,0.72177
"2025-12-20 05:56:00",1.22938,0.93549,2.60168,1.0054,1.06516,1.26011,0.91499,0.80217
"2025-12-20 06:56:00",1.49353,0.92549,2.06523,1.00689,1.05275,1.19079,0.80945,0.69544
"2025-12-20 07:56:00",1.02205,0.9119,2.87519,1.17856,1.32198,1.28293,0.90448,0.76004
"2025-12-20 08:56:00",1.41028,0.99487,2.63278,0.97697,1.02378,1.28739,0.90859,0.81612
"2025-12-20 09:56:00",1.44368,0.93603,2.67205,1.23347,1.45504,1.17834,0.79808,0.64433
"2025-12-20 10:56:00",0.98254,0.88117,2.54879,1.34046,1.66892,1.25117,0.86295,0.68244
"2025-12-20 11:56:00",0.90977,0.9055,2.66508,1.34076,1.69458,1.29654,0.90224,0.7412
"2025-12-20 12:56:00",1.20584,0.96241,3.03847,1.07129,1.16675,1.3088,0.94256,0.82053
"2025-12-20 13:56:00",1.4502,0.91594,2.71153,1.03017,1.14161,1.17586,0.80318,0.6667
"2025-12-20 14:56:00",1.00672,0.9513,3.08414,1.18957,1.39249,1.33351,0.93824,0.81719
"2025-12-20 15:56:00",1.41627,0.99887,2.71302,0.9849,1.05712,1.28409,0.91476,0.81029
"2025-12-20 16:56:00",1.50274,0.99425,2.293,1.22138,1.47188,1.16718,0.83936,0.67521
"2025-12-20 17:56:00",1.41474,0.97773,2.22591,1.29933,1.70515,1.13356,0.83069,0.61167
"2025-12-20 18:56:00",1.06267,0.92057,2.91228,1.11497,1.20262,1.26577,0.90001,0.77093
"2025-12-20 19:56:00",1.4822,0.94722,2.8006,1.067,1.11672,1.20335,0.85088,0.73262
"2025-12-20 20:56:00",1.50272,0.94698,2.63949,1.26774,1.51566,1.18449,0.8119,0.66233
"2025-12-20 21:56:00",1.09326,0.91215,2.33809,1.32587,1.55436,1.22996,0.87781,0.6817
"2025-12-20 22:56:00",1.08804,0.98419,2.14251,1.17921,1.26976,1.34164,0.96708,0.82172
"2025-12-20 23:56:00",1.34179,0.94253,2.79639,1.1622,1.42936,1.25483,0.87888,0.75784
"2025-12-21 00:56:00",1.43687,1.00815,2.75816,1.04824,1.43487,1.26887,0.92057,0.76952
"2025-12-21 01:56:00",1.18379,0.92515,2.30699,1.4412,1.83494,1.2313,0.85418,0.65514
"2025-12-21 02:56:00",1.11417,1.02683,3.18514,1.30469,1.24374,1.38499,0.99886,0.87832
"2025-12-21 03:56:00",1.44285,0.92346,2.82516,1.16048,1.74336,1.20476,0.83046,0.71765
"2025-12-21 04:56:00",1.32289,0.91475,2.46649,1.50222,2.0743,1.20156,0.79938,0.65115
"2025-12-21 05:56:00",0.99852,0.96456,2.08407,1.63867,1.83762,1.3117,0.94265,0.76711
"2025-12-21 06:56:00",1.37954,1.03612,2.4367,1.06341,1.47805,1.30398,0.95328,0.81772
"2025-12-21 07:56:00",1.33994,0.95298,2.33068,1.39809,1.39985,1.21076,0.84651,0.65806
"2025-12-21 08:56:00",0.9388,0.89806,2.63749,1.44564,1.78715,1.25899,0.8755,0.68148
"2025-12-21 09:56:00",0.90433,0.96793,2.26749,1.61605,1.74356,1.35945,0.97023,0.81397
"2025-12-21 10:56:00",1.34747,1.043,1.94439,1.3497,1.47596,1.31055,0.94865,0.81409
"2025-12-21 11:56:00",1.40567,0.92841,2.21081,1.64791,1.58419,1.16565,0.79741,0.65865
"2025-12-21 12:56:00",1.14015,0.92908,2.15844,1.67483,1.76308,1.20298,0.85971,0.66483
"2025-12-21 13:56:00",0.93736,0.96681,2.32662,1.64677,1.57091,1.34975,0.98106,0.8123
"2025-12-21 14:56:00",1.45839,1.02569,2.00255,1.39432,1.58142,1.26594,0.92109,0.78911
"2025-12-21 15:56:00",1.25808,0.92484,2.71823,1.3261,1.54675,1.24502,0.85674,0.70939
"2025-12-21 16:56:00",1.00077,0.95521,3.14448,1.37641,1.39572,1.31633,0.96232,0.82816
"2025-12-21 17:56:00",1.461,1.05395,2.60041,1.12101,1.36393,1.24614,0.94944,0.77984
"2025-12-21 18:56:00",1.38265,0.91347,3.06205,1.38558,1.70146,1.15452,0.79736,0.62082
"2025-12-21 19:56:00",1.05466,0.93654,2.32092,1.35573,1.84867,1.23536,0.89878,0.69943
"2025-12-21 20:56:00",1.2102,0.99166,3.04559,1.16138,1.68189,1.30915,0.95401,0.82791
"2025-12-21 21:56:00",1.49188,0.97717,2.69812,1.35614,1.666,1.19364,0.85924,0.7011
"2025-12-21 22:56:00",1.4259,1.01021,2.3696,1.49604,2.0057,1.14039,0.85042,0.6286
"2025-12-21 23:56:00",1.19878,0.92719,2.45384,1.67764,2.01908,1.18946,0.8502,0.63994
"2025-12-22 00:56:00",0.99694,0.868,2.8972,1.53598,1.85222,1.1909,0.85438,0.67378
"2025-12-22 01:56:00",1.0264,0.97386,2.2257,1.35462,1.61539,1.29043,0.97889,0.80955
"2025-12-22 02:56:00",1.44336,1.02889,2.12646,1.32415,1.44865,1.25572,0.93454,0.78731
"2025-12-22 03:56:00",1.5393,1.0285,2.51502,1.35095,1.58398,1.22652,0.91268,0.75543
"2025-12-22 04:56:00",1.50137,0.97943,2.5523,1.56688,1.97326,1.12498,0.83422,0.60691
"2025-12-22 05:56:00",1.31121,0.94987,2.69817,1.7023,2.19481,1.11827,0.84437,0.60741
"2025-12-22 06:56:00",1.52891,1.03249,3.36027,1.44183,1.71717,1.13755,0.86699,0.62673
"2025-12-22 07:56:00",1.22568,0.88871,2.88295,1.59287,1.99509,1.16182,0.80611,0.61662
"2025-12-22 08:56:00",1.01268,0.90011,2.16452,1.53709,1.70245,1.22991,0.8669,0.66897
"2025-12-22 09:56:00",1.39327,0.98221,3.00916,1.2779,1.37986,1.25461,0.90969,0.77923
"2025-12-22 10:56:00",1.53076,1.00776,3.15358,1.3765,1.76338,1.19437,0.87043,0.69154
"2025-12-22 11:56:00",1.36793,0.98071,2.80228,1.66665,2.21818,1.12687,0.84647,0.62168
"2025-12-22 12:56:00",1.31893,0.97513,2.68194,1.66918,1.79056,1.16821,0.85248,0.6286
"2025-12-22 13:56:00",1.0045,0.91378,3.02664,1.49518,1.62043,1.21619,0.88336,0.69472
"2025-12-22 14:56:00",1.46508,1.00108,2.78254,1.25802,1.25361,1.2219,0.90125,0.76681
"2025-12-22 15:56:00",1.45524,0.96275,2.53293,1.6428,1.71852,1.11659,0.84382,0.62834
"2025-12-22 16:56:00",1.00233,0.92744,2.1043,1.62259,1.75439,1.23046,0.8908,0.70491
"2025-12-22 17:56:00",1.26023,0.93873,3.03633,1.51339,1.23956,1.22982,0.88892,0.74751
"2025-12-22 18:56:00",1.45568,1.01003,2.59999,1.33774,1.47388,1.21083,0.9211,0.7435
"2025-12-22 19:56:00",1.52188,0.95773,2.78748,1.47511,1.49226,1.17454,0.84673,0.70703
"2025-12-22 20:56:00",1.36693,0.91247,2.60925,1.55247,1.94813,1.14155,0.81294,0.61911
"2025-12-22 21:56:00",0.99055,0.90662,2.50016,1.47915,1.64172,1.22865,0.87981,0.68773
"2025-12-22 22:56:00",1.05677,0.916,3.12135,1.3071,1.52657,1.27097,0.90939,0.77544
"2025-12-22 23:56:00",1.39855,1.00065,2.451,1.26664,1.61044,1.26898,0.9226,0.77856
"2025-12-23 00:56:00",1.45722,1.00075,3.52993,1.26499,1.54711,1.24495,0.90202,0.75899
"2025-12-23 01:56:00",1.37732,0.91602,3.00847,1.51043,1.96356,1.18583,0.79579,0.63866
"2025-12-23 02:56:00",1.00291,0.90903,2.35306,1.74441,2.29815,1.25175,0.88704,0.69487
"2025-12-23 03:56:00",0.92541,0.96756,2.18164,1.56124,2.26048,1.32307,0.95596,0.81975
"2025-12-23 04:56:00",1.20873,0.93372,2.76657,1.34262,1.70267,1.27754,0.89205,0.78478
"2025-12-23 05:56:00",1.44053,0.96898,2.29107,1.32517,1.21409,1.19469,0.85297,0.71379
"2025-12-23 06:56:00",1.13172,0.92285,2.4727,1.49706,1.93905,1.18685,0.86738,0.65007
"2025-12-23 07:56:00",0.9227,0.87721,3.55387,1.61863,1.88848,1.25591,0.87041,0.71615
"2025-12-23 08:56:00",0.872,0.90043,3.19011,1.4716,1.80277,1.26349,0.91311,0.74758
"2025-12-23 09:56:00",1.06374,0.97734,2.38309,1.59124,1.5605,1.31756,0.94547,0.8037
"2025-12-23 10:56:00",1.30762,1.03605,2.58197,1.26147,1.83074,1.29648,0.95521,0.80348
"2025-12-23 11:56:00",1.13651,0.99269,2.02925,1.36038,1.40979,1.26368,0.93168,0.72488
"2025-12-23 12:56:00",1.20045,0.97275,3.46083,1.40687,1.74207,1.31982,0.94041,0.84374
"2025-12-23 13:56:00",1.42176,1.00038,2.51379,1.5267,1.44485,1.17165,0.87519,0.69629
"2025-12-23 14:56:00",1.20611,0.95151,2.21839,1.6874,2.0415,1.19804,0.84392,0.64082
"2025-12-23 15:56:00",0.96915,0.89298,3.11182,1.70379,1.83457,1.20896,0.86356,0.66869
"2025-12-23 16:56:00",0.97017,0.97802,2.66384,1.69489,1.76502,1.31656,0.9599,0.81105
"2025-12-23 17:56:00",1.42879,0.9675,2.81249,1.39629,1.21704,1.23141,0.87192,0.77643
"2025-12-23 18:56:00",1.13036,0.92826,2.9411,1.46227,1.77434,1.26534,0.89526,0.74611
"2025-12-23 19:56:00",0.96294,0.918,3.31338,1.44897,1.6952,1.28265,0.91498,0.78409
"2025-12-23 20:56:00",1.11376,0.92612,3.28734,1.49643,1.42594,1.2483,0.89699,0.77049
"2025-12-23 21:56:00",1.32345,0.96613,3.29346,1.51487,1.72348,1.28039,0.90062,0.79234
"2025-12-23 22:56:00",1.4252,0.93381,3.23953,1.50851,1.58763,1.17193,0.84348,0.68489
"2025-12-23 23:56:00",1.3676,0.92405,2.9528,1.46047,1.68204,1.15074,0.81775,0.64909
"2025-12-24 00:56:00",1.01919,0.93701,3.08184,1.57334,1.63207,1.25509,0.91149,0.73408
"2025-12-24 01:56:00",1.13323,0.99342,2.5871,1.49662,1.391,1.32275,0.97194,0.8352
"2025-12-24 02:56:00",1.42119,1.00338,2.71025,1.3209,1.20383,1.25196,0.91879,0.78772
"2025-12-24 03:56:00",1.32165,0.96114,2.36166,1.46868,1.52379,1.20685,0.88507,0.69917
"2025-12-24 04:56:00",1.2767,0.92477,3.18847,1.71168,1.77839,1.17426,0.8375,0.65658
"2025-12-24 05:56:00",0.98385,0.9241,3.30288,1.53636,1.79456,1.23614,0.90372,0.76056
"2025-12-24 06:56:00",1.17804,0.95805,3.208,1.34509,1.38883,1.26483,0.91972,0.78603
"2025-12-24 07:56:00",1.53557,0.94403,2.6967,1.36735,1.70456,1.14776,0.8077,0.67868
"2025-12-24 08:56:00",1.00499,0.98452,3.22704,1.35764,1.79824,1.31558,0.97081,0.8273
"2025-12-24 09:56:00",1.47346,1.01562,2.46386,1.23541,1.35966,1.24238,0.92524,0.79196
"2025-12-24 10:56:00",1.32757,0.94401,2.48317,1.48272,1.52024,1.15453,0.85685,0.65492
"2025-12-24 11:56:00",0.94593,0.91599,2.36194,1.54647,1.66935,1.21877,0.90365,0.71611
"2025-12-24 12:56:00",1.18693,0.95906,2.43141,1.33093,1.22174,1.25079,0.92378,0.7686
"2025-12-24 13:56:00",1.42867,0.96074,3.06429,1.2654,1.31688,1.23316,0.87981,0.76465
"2025-12-24 14:56:00",1.51162,0.93509,2.80137,1.36192,1.41518,1.15101,0.80739,0.65053
"2025-12-24 15:56:00",1.00523,0.95946,2.97342,1.5019,1.69251,1.24962,0.93678,0.75647
"2025-12-24 16:56:00",1.27708,0.96346,2.76153,1.3149,1.34898,1.24092,0.91963,0.76104
"2025-12-24 17:56:00",1.51298,1.03767,2.09333,1.22674,1.38845,1.23406,0.91733,0.77294
"2025-12-24 18:56:00",1.5659,0.95435,3.25412,1.3348,1.3125,1.16961,0.85222,0.71971
"2025-12-24 19:56:00",1.52428,0.93793,3.35224,1.51279,1.73141,1.132,0.78926,0.62569
"2025-12-24 20:56:00",1.42452,0.92514,3.02271,1.69607,2.08837,1.12997,0.81593,0.61577
"2025-12-24 21:56:36",1.55745,1.01296,2.13609,1.59623,1.85534,1.12289,0.85516,0.65355
"2025-12-24 22:56:00",1.04934,0.84398,3.32916,1.61561,1.79658,1.18145,0.82133,0.64567
"2025-12-24 23:56:00",0.90222,0.9102,2.5012,1.54065,1.81148,1.30113,0.90835,0.76626
"2025-12-25 00:56:00",0.96956,0.94559,2.95478,1.51019,1.59747,1.29737,0.92841,0.80157
"2025-12-25 01:56:00",1.39794,0.9923,2.72481,1.17134,1.24663,1.27308,0.90481,0.80907
