DateTime,10RH-V,11RH-V,1RV-V,2RH-V,3RV-V,5RV-V,7RV-V,9RV-V
2026-06-01 03:02:00,0.24318,62.18974,0.48409,0.4382,0.20225,0.22342,0.26777,0.20152
2026-06-01 04:02:00,0.21585,91.40315,0.42526,0.38072,0.21379,0.28505,0.35125,0.22773
2026-06-01 05:02:00,0.2744,63.05176,0.48321,0.43295,0.22159,0.27483,0.33314,0.24777
2026-06-01 06:02:00,0.27073,9.81455,0.46171,0.4336,0.18911,0.22877,0.27304,0.22348
2026-06-01 07:02:00,0.21695,52.92984,0.48017,0.38658,0.20509,0.27958,0.34984,0.23108
2026-06-01 08:02:00,0.27487,139.732742,0.4899,0.44461,0.19665,0.24428,0.29817,0.22948
2026-06-01 09:02:00,0.31983,68.42159,0.52322,0.45446,0.19505,0.22503,0.26588,0.23125
2026-06-01 10:02:00,0.20322,133.319061,0.45007,0.39074,0.18994,0.23884,0.29466,0.20304
2026-06-01 11:02:00,0.26928,75.63306,0.36388,0.27152,0.13884,0.1707,0.20596,0.22519
2026-06-01 12:02:00,0.13428,53.83556,0.4234,0.34165,0.10982,0.11928,0.13735,0.10265
2026-06-01 13:02:00,0.12633,39.98206,0.32753,0.274,0.11121,0.13087,0.15371,0.10799
2026-06-01 14:02:00,0.12325,45.66455,0.32627,0.29095,0.15078,0.17873,0.20783,0.14129
2026-06-01 15:02:00,0.12075,126.007,0.325,0.27134,0.10158,0.11805,0.13623,0.10375
2026-06-01 16:02:00,0.11952,165.70018,0.28597,0.26173,0.11357,0.1275,0.15663,0.10912
2026-06-01 17:02:00,0.06205,188.421539,0.12692,0.10348,0.0684,0.07258,0.06993,0.06778
2026-06-01 18:02:00,0.05405,52.81909,0.14188,0.07932,0.08562,0.08654,0.07822,0.07121
2026-06-01 19:02:00,0.04692,42.34079,0.15144,0.09962,0.08667,0.08268,0.0819,0.06797
2026-06-01 20:02:00,0.05405,36.33665,0.1445,0.10384,0.08172,0.08438,0.07849,0.07138
2026-06-01 21:02:00,0.04963,83.07995,0.15705,0.08904,0.08258,0.08119,0.07162,0.06249
2026-06-01 22:02:00,0.04982,96.35421,0.08782,0.08789,0.05877,0.06382,0.06689,0.05357
2026-06-01 23:02:00,0.0456,69.55997,0.09087,0.07438,0.06004,0.06029,0.05885,0.04704
2026-06-02 00:02:00,0.05032,139.11969,0.09802,0.09402,0.05911,0.05429,0.06253,0.0481
2026-06-02 01:02:00,0.05274,39.87669,0.12212,0.09505,0.07625,0.08321,0.09027,0.06493
2026-06-02 02:02:00,0.05184,35.11615,0.09423,0.07912,0.05462,0.06047,0.06582,0.05232
2026-06-02 03:02:00,0.22417,60.96857,0.41258,0.3265,0.1768,0.2575,0.33456,0.23842
2026-06-02 04:02:00,0.20697,6.62984,0.39168,0.30874,0.17236,0.23367,0.29929,0.20561
2026-06-02 05:02:00,0.1725,31.79844,0.41926,0.31139,0.18203,0.25263,0.31707,0.20961
2026-06-02 06:02:00,0.18078,100.143013,0.43631,0.33921,0.16774,0.20309,0.24411,0.16617
2026-06-02 07:02:00,0.24202,144.311356,0.51318,0.40195,0.20785,0.24733,0.29722,0.22246
2026-06-02 08:02:00,0.24919,74.18291,0.5678,0.46512,0.20153,0.2295,0.27407,0.20633
2026-06-02 09:02:00,5.83406,54.1581,12.79027,10.2791,2.70212,3.24096,4.80453,3.08933
2026-06-02 10:02:00,0.20069,162.936066,0.50881,0.428,0.22144,0.25599,0.29019,0.19671
2026-06-02 11:02:00,0.23809,60.25414,0.52743,0.43486,0.18398,0.21615,0.2414,0.19445
2026-06-02 12:02:00,0.20496,57.89525,0.42803,0.34155,0.19174,0.22388,0.26933,0.18466
2026-06-02 13:02:00,0.22965,41.89915,0.39516,0.36892,0.198,0.23827,0.27625,0.20493
2026-06-02 14:02:00,0.17887,71.27741,0.4365,0.42463,0.20171,0.23485,0.28022,0.17795
2026-06-02 15:02:00,0.17532,97.02663,0.35829,0.33353,0.18172,0.20802,0.23779,0.16607
2026-06-02 16:02:00,0.20607,166.0295,0.36696,0.31066,0.16107,0.17841,0.19671,0.18182
2026-06-02 17:02:00,0.20601,103.568024,0.45856,0.43625,0.18701,0.23272,0.28003,0.18667
2026-06-02 18:02:00,0.17218,30.56852,0.45463,0.4838,0.22927,0.26962,0.31774,0.17587
2026-06-02 19:02:00,0.18627,49.12148,0.41427,0.35098,0.1766,0.20795,0.24194,0.16986
2026-06-02 20:02:00,0.17095,44.13479,0.43678,0.38046,0.18255,0.21331,0.24977,0.16088
2026-06-02 21:02:00,0.17781,236.58107,0.49129,0.44993,0.17705,0.21924,0.26907,0.15735
2026-06-02 22:02:00,0.19028,57.31438,0.48958,0.44508,0.2093,0.24987,0.29778,0.18269
2026-06-02 23:02:00,0.16242,65.34145,0.42836,0.37877,0.1933,0.22467,0.25545,0.16623
2026-06-03 00:02:00,0.18279,82.14922,0.46339,0.39873,0.17204,0.19753,0.24092,0.15827
2026-06-03 01:02:00,0.14445,74.25096,0.42788,0.34257,0.17565,0.22128,0.273,0.16754
2026-06-03 02:02:00,0.15928,14.67974,0.45963,0.37599,0.17359,0.20348,0.24562,0.15798
2026-06-03 03:02:00,0.17492,135.087387,0.43598,0.38145,0.19056,0.22493,0.27184,0.17876
2026-06-03 04:02:00,0.16827,122.238159,0.48449,0.39646,0.1478,0.17468,0.20851,0.1458
2026-06-03 05:02:00,0.20906,80.59239,0.50118,0.45161,0.20024,0.24658,0.30278,0.19658
2026-06-03 06:02:00,0.1895,95.14609,0.46272,0.38713,0.16683,0.18611,0.22653,0.15158
2026-06-03 07:02:00,0.17973,102.681953,0.50016,0.40411,0.1926,0.25936,0.32683,0.20143
2026-06-03 08:02:00,0.1527,58.59954,0.47102,0.35692,0.20321,0.25266,0.30612,0.18607
2026-06-03 09:02:00,0.16463,94.61188,0.44616,0.3542,0.17541,0.22315,0.27831,0.17481
2026-06-03 10:02:00,0.16109,93.26453,0.43226,0.3412,0.1748,0.21297,0.2588,0.16141
2026-06-03 11:02:00,0.18347,126.438522,0.46954,0.41825,0.18764,0.21159,0.25161,0.15676
2026-06-03 12:02:00,0.17053,129.8305,0.4286,0.35497,0.16742,0.19717,0.22916,0.161
2026-06-03 13:02:00,0.16319,132.655075,0.41722,0.34636,0.15337,0.17824,0.20824,0.14887
2026-06-03 14:02:00,0.18378,64.26494,0.4943,0.40136,0.19118,0.24212,0.3115,0.19092
2026-06-03 15:02:00,0.16976,36.94998,0.43134,0.36555,0.1723,0.21195,0.25863,0.16861
2026-06-03 16:02:00,0.16769,40.30494,0.48158,0.37793,0.18694,0.24046,0.29375,0.18112
2026-06-03 17:02:00,0.10943,92.27005,0.27954,0.23947,0.1135,0.12084,0.13338,0.10175
2026-06-03 18:02:00,0.13726,206.827179,0.39491,0.34862,0.13497,0.1434,0.16754,0.10568
2026-06-03 19:02:00,0.12015,110.282631,0.31377,0.28264,0.12448,0.13173,0.15213,0.09951
2026-06-03 20:02:00,0.14153,52.53587,0.40667,0.33165,0.12113,0.13468,0.16877,0.10877
2026-06-03 21:02:00,0.12882,135.069672,0.35916,0.29623,0.11766,0.13026,0.15919,0.10241
2026-06-03 22:02:00,0.13938,33.61674,0.36639,0.32739,0.13135,0.14243,0.1627,0.11071
2026-06-03 23:02:00,0.12662,73.23736,0.40166,0.30104,0.1269,0.14442,0.17279,0.11198
2026-06-04 00:02:00,0.11596,236.500168,0.3475,0.2682,0.11698,0.13719,0.16697,0.11023
2026-06-04 01:02:00,0.12304,31.54984,0.37158,0.30352,0.12109,0.13541,0.16222,0.10694
2026-06-04 02:02:00,0.12101,57.68562,0.34043,0.28983,0.12022,0.13029,0.14757,0.10747
2026-06-04 03:02:00,0.14433,181.506088,0.44544,0.36086,0.12107,0.13314,0.15889,0.10393
2026-06-04 04:02:00,0.12542,53.8711,0.40268,0.32131,0.11664,0.12994,0.15276,0.09997
2026-06-04 05:02:00,0.18139,131.130081,0.54262,0.47191,0.13868,0.14326,0.1636,0.11326
2026-06-04 06:02:00,0.13964,101.1312,0.43071,0.35022,0.11762,0.12094,0.14702,0.10267
2026-06-04 07:02:00,0.17791,53.29773,0.55373,0.45667,0.12797,0.12983,0.16514,0.10215
2026-06-04 08:02:00,0.12587,69.41022,0.36965,0.30819,0.11598,0.13006,0.14879,0.09951
2026-06-04 09:02:00,0.1227,62.0239,0.36252,0.26996,0.1083,0.1174,0.1421,0.10178
2026-06-04 10:02:00,0.12196,77.11705,0.37407,0.29756,0.13375,0.15584,0.19337,0.12173
2026-06-04 11:02:00,0.10346,605.393,0.29203,0.2356,0.10405,0.11894,0.13929,0.09582
2026-06-04 12:02:00,0.15146,61.032,0.48396,0.38207,0.15313,0.17415,0.20497,0.12933
2026-06-04 13:02:00,0.13554,86.5338,0.45809,0.33687,0.16335,0.19549,0.23854,0.15252
2026-06-04 14:02:00,0.11653,35.96527,0.36905,0.27627,0.15044,0.16834,0.18251,0.13342
2026-06-04 15:02:00,0.16409,89.74306,0.60749,0.46276,0.16213,0.18315,0.20828,0.13736
2026-06-04 16:02:00,0.12659,30.26966,0.422,0.30662,0.14413,0.16594,0.19174,0.13083
2026-06-04 17:02:00,0.12558,62.96996,0.37964,0.27067,0.18029,0.19958,0.21456,0.16132
2026-06-04 18:02:00,0.15795,107.607819,0.4173,0.33932,0.15928,0.17678,0.2052,0.14329
2026-06-04 19:02:00,0.12749,145.977631,0.44048,0.32885,0.14144,0.1577,0.1772,0.121
2026-06-04 20:02:00,0.1308,97.4026,0.42533,0.31971,0.1196,0.14002,0.16392,0.124
2026-06-04 21:02:00,0.11843,46.14807,0.4583,0.32546,0.11546,0.13915,0.16398,0.11307
2026-06-04 22:02:00,0.11834,68.81786,0.42741,0.31334,0.11959,0.12646,0.14241,0.10547
2026-06-04 23:02:00,0.13331,104.545967,0.44789,0.33976,0.14719,0.16009,0.18128,0.1256
2026-06-05 00:02:00,0.14844,43.83732,0.46945,0.36904,0.14137,0.15552,0.17288,0.12728
2026-06-05 01:02:00,0.129,110.302277,0.40115,0.2953,0.13557,0.14668,0.16592,0.12723
2026-06-05 02:02:00,0.14419,103.469513,0.4955,0.36335,0.1628,0.17566,0.19246,0.14294
2026-06-05 03:02:00,0.13421,49.91966,0.42705,0.3273,0.14904,0.17284,0.20205,0.14577
2026-06-05 04:02:00,0.13,115.014259,0.43955,0.31748,0.13774,0.15375,0.18738,0.12796
2026-06-05 05:02:00,0.13626,143.204681,0.46141,0.33287,0.1542,0.16842,0.1881,0.14172
2026-06-05 06:02:00,0.11794,81.7261,0.36695,0.27487,0.13111,0.14932,0.16846,0.12302
2026-06-05 07:02:00,0.14258,113.33696,0.49047,0.35834,0.14766,0.15202,0.17052,0.12507
2026-06-05 08:02:00,0.13603,67.27283,0.46772,0.35171,0.13593,0.15346,0.18446,0.11633
2026-06-05 09:02:00,0.1313,195.597931,0.35025,0.27359,0.14368,0.15621,0.17737,0.12854
2026-06-05 10:02:00,0.12913,82.58382,0.45609,0.33152,0.15775,0.16459,0.17238,0.13946
2026-06-05 11:02:00,0.13285,76.05395,0.32374,0.28024,0.1236,0.13206,0.15181,0.11288
2026-06-05 12:02:00,0.11695,110.0385,0.3374,0.28442,0.12324,0.13858,0.16288,0.11053
2026-06-05 13:02:00,0.12426,89.97173,0.35819,0.30079,0.12512,0.13341,0.1517,0.10944
2026-06-05 14:02:00,0.11705,34.16139,0.31868,0.26734,0.10671,0.12153,0.14158,0.10542
2026-06-05 15:02:00,0.11133,65.74117,0.32498,0.27108,0.10779,0.12366,0.14899,0.09325
2026-06-05 16:02:00,3.85971,132.497574,10.88258,7.34588,2.54308,2.7498,3.9459,2.85834
2026-06-05 17:02:00,2.61509,96.18251,8.18943,6.96528,1.90555,2.12677,2.84389,2.37279
2026-06-05 18:02:00,3.90115,81.39001,12.50357,8.80816,2.86358,3.15895,4.59443,3.19865
2026-06-05 19:02:00,0.38652,38.94133,1.48246,1.1067,0.71852,0.6707,0.68096,0.42076
2026-06-05 20:02:00,0.44488,39.38289,1.5918,1.37738,0.81528,0.80662,0.83603,0.47518
2026-06-05 21:02:00,0.42386,88.63762,1.50769,1.06559,0.81985,0.77622,0.74448,0.44417
2026-06-05 22:02:00,0.42323,62.01249,1.41127,1.35254,0.59723,0.63364,0.70161,0.47088
2026-06-05 23:02:00,3.64464,75.91493,11.48986,9.35223,2.76391,2.70254,3.70263,2.82124
2026-06-06 00:02:00,3.99814,45.15648,11.87782,9.59312,2.70053,3.07531,4.28848,3.05308
2026-06-06 01:02:00,4.40852,157.332657,12.31682,10.33625,2.84143,3.38587,4.69385,3.29604
2026-06-06 02:02:00,3.95825,190.50174,11.38832,10.32852,2.66017,3.0484,4.12674,3.16062
2026-06-06 03:02:00,0.22262,245.028229,1.07574,0.58732,0.60388,0.51922,0.46542,0.32484
2026-06-06 04:02:00,0.13011,74.54966,0.31095,0.248,0.15006,0.1706,0.19298,0.14038
2026-06-06 05:02:00,0.14644,49.28992,0.35966,0.30476,0.19464,0.21019,0.23755,0.16242
2026-06-06 06:02:00,0.14213,146.315445,0.42992,0.32411,0.19288,0.21791,0.25059,0.15257
2026-06-06 07:02:00,0.11174,55.5173,0.35522,0.25722,0.16376,0.18704,0.21273,0.13455
2026-06-06 08:02:00,0.18386,81.96679,0.36116,0.29156,0.17414,0.19339,0.21715,0.16575
2026-06-06 09:02:00,0.15046,84.81344,0.39388,0.30656,0.18725,0.22881,0.26779,0.17014
2026-06-06 10:02:00,0.16525,69.31006,0.29712,0.7753,84.76601,2.75705,0.24796,0.15928
2026-06-06 11:02:00,0.16934,52.44931,0.44926,0.23348,0.35569,0.54682,0.38962,0.44506
2026-06-06 12:02:00,0.22115,770.6344,0.63889,0.23959,0.32913,0.4646,0.30663,0.34258
2026-06-06 13:02:00,0.09518,122.782257,0.51686,0.21996,0.31471,0.46873,0.34203,0.37051
2026-06-06 14:02:00,0.10958,172.147949,0.6517,0.32978,0.49918,0.52961,0.39545,0.41849
2026-06-06 15:02:00,0.11704,250.403915,0.56643,0.2975,0.43253,0.44982,0.38097,0.36322
2026-06-06 16:02:00,0.31398,120.878471,0.98126,0.3981,0.57836,0.54851,0.38843,0.41607
2026-06-06 17:02:00,0.09787,97.92647,0.56948,0.27018,0.31775,0.42555,0.29829,0.26515
2026-06-06 18:02:00,0.09631,144.015381,0.6855,0.29732,0.41784,0.44875,0.335,0.40395
2026-06-06 19:02:00,0.0946,108.318047,0.5447,0.28073,0.43533,0.36375,0.25005,0.27868
2026-06-06 20:02:00,0.09625,239.633133,0.50757,0.2918,0.38296,0.37417,0.25747,0.28861
2026-06-06 21:02:00,0.11005,135.6038,0.51938,0.31635,0.38129,0.37805,0.26788,0.3035
2026-06-06 22:02:00,0.12938,117.107292,0.67776,0.31178,0.46612,0.52319,0.34674,0.36621
2026-06-06 23:02:00,0.1216,180.900909,0.50767,0.26737,0.45565,0.42127,0.28952,0.31431
2026-06-07 00:02:00,0.11587,286.3516,0.4737,0.28142,0.39072,0.38252,0.27792,0.30298
2026-06-07 01:02:00,0.11041,492.8574,0.58583,0.33613,0.48409,0.48111,0.31812,0.32322
2026-06-07 02:02:00,0.11118,50.32296,0.50646,0.33217,0.49097,0.39325,0.27909,0.28001
2026-06-07 03:02:00,0.11411,274.1627,0.5575,0.30239,0.34484,0.44173,0.32209,0.30333
2026-06-07 04:02:00,0.12129,114.074539,0.61656,0.32651,0.46947,0.47219,0.31205,0.32921
2026-06-07 05:02:00,0.12343,84.5703,0.6817,0.39644,0.5308,0.4869,0.35119,0.36788
2026-06-07 06:02:00,0.12864,689.9266,0.72059,0.39849,0.53755,0.4451,0.34559,0.37761
2026-06-07 07:02:00,0.14615,180.913345,0.83938,0.50142,0.61642,0.3913,0.33609,0.34014
2026-06-07 08:02:00,0.13792,186.103241,0.95855,0.55306,0.61712,0.4272,0.37127,0.34946
2026-06-07 09:02:00,0.13548,105.10083,0.79972,0.482,0.60013,0.49397,0.36851,0.36765
2026-06-07 10:02:00,0.07452,39.91818,0.20526,0.1464,0.21681,0.21079,0.12601,0.13232
2026-06-07 11:02:00,0.13384,96.26099,0.1985,0.14868,0.23714,0.14045,0.1211,0.22549
2026-06-07 12:02:00,0.07332,112.641838,0.29993,0.19719,0.31452,0.16596,0.12421,0.11823
2026-06-07 13:02:00,0.07705,80.03127,0.19098,0.12249,0.16977,0.09143,0.0807,0.09934
2026-06-07 14:02:00,0.0572,67.59837,0.15205,0.09529,0.11322,0.06983,0.06457,0.1479
2026-06-07 15:02:00,0.06533,76.00407,0.13188,0.10582,3.21953,0.32462,0.32596,0.08988
2026-06-07 16:02:00,0.0643,395.014435,0.13328,0.10997,0.10078,0.08855,0.07972,0.08094
2026-06-07 17:02:00,0.05592,112.061852,0.11388,0.09595,0.1334,0.07351,0.06503,0.0968
2026-06-07 18:02:00,0.05264,72.70972,0.10733,0.08762,0.12979,0.07069,0.06592,0.08661
2026-06-07 19:02:00,0.05814,111.291969,0.15949,0.13605,0.13088,0.09908,0.08703,0.09523
2026-06-07 20:02:00,0.06764,48.81463,0.13708,0.11359,0.11958,0.09057,0.08552,0.10077
2026-06-07 21:02:00,0.06178,155.51181,0.1296,0.1112,0.14842,0.08866,0.08167,0.14042
2026-06-07 22:02:00,0.05779,91.28265,0.13228,0.11207,0.12978,0.08872,0.0778,0.10576
2026-06-07 23:02:00,0.05512,95.74206,0.1172,0.09631,0.11756,0.08209,0.07818,0.09591
2026-06-08 00:02:00,0.0604,137.430237,0.13232,0.11149,0.1214,0.08792,0.08275,0.09769
2026-06-08 01:02:00,0.05463,91.4474,0.10185,0.08434,0.12206,0.06999,0.06399,0.11535
2026-06-08 02:02:00,0.06633,138.086029,0.14618,0.12046,0.13827,0.09129,0.08859,0.11025
2026-06-08 03:02:00,0.06544,149.1808,0.14354,0.11861,0.13183,0.09101,0.08346,0.12764
2026-06-08 04:02:00,0.0657,50.10965,0.12849,0.10801,0.12695,0.07965,0.07909,0.07984
2026-06-08 05:02:00,0.06184,122.222092,0.12214,0.10581,0.11842,0.07944,0.07574,0.07465
2026-06-08 06:02:00,0.05155,158.158112,0.11106,0.09304,0.11989,0.06826,0.07083,0.07241
2026-06-08 07:02:00,0.06248,342.813416,0.12267,0.10237,0.13446,0.07785,0.07434,0.07817
2026-06-08 08:02:00,0.05582,137.835083,0.10905,0.09418,0.11929,0.07655,0.07205,0.07826
2026-06-08 09:02:00,0.05972,116.753677,0.12928,0.11461,0.14015,0.08879,0.07828,0.08271
2026-06-08 10:02:00,0.06875,361.233032,0.16252,0.13398,0.1523,0.10251,0.09609,0.10337
2026-06-08 11:02:00,0.06336,781.8595,0.16056,0.12109,0.23453,0.10424,0.09914,0.07838
2026-06-08 12:02:00,0.06386,68.61872,0.1402,0.09294,0.11729,0.07833,0.07091,0.07144
2026-06-08 13:02:00,0.05238,302.061035,0.13449,0.10273,0.11679,0.0768,0.06874,0.0766
2026-06-08 14:02:00,0.07008,1220.87366,0.14159,0.11098,0.18115,0.08351,0.08032,0.08388
2026-06-08 15:02:00,0.06225,531.1624,0.39455,0.22456,0.29623,0.17154,0.13008,0.11674
2026-06-08 16:02:00,0.05413,1609.815,0.12279,0.07899,0.09748,0.06755,0.06612,0.06663
2026-06-08 17:02:00,0.07819,1099.08545,2.64754,1.14462,0.70577,0.46569,0.51565,0.19951
2026-06-08 18:02:00,0.05285,173.782,0.09677,0.07621,0.07127,0.06429,0.05855,0.07848
2026-06-08 19:02:00,0.14915,155.656418,0.25446,0.16499,0.24443,0.17895,0.14651,0.16812
2026-06-08 20:02:00,0.17686,120.085083,0.22619,0.12031,0.20166,0.14576,0.15095,0.17783
2026-06-08 21:02:00,0.15972,99.77678,0.26166,0.13804,0.20675,0.13653,0.15028,0.22889
2026-06-08 22:02:00,0.17083,227.519073,0.29999,0.16894,0.19985,0.13608,0.1485,0.25524
2026-06-08 23:02:00,0.12893,404.024078,0.27746,0.13038,0.19461,0.14101,0.14081,0.23648
2026-06-09 00:02:00,0.14401,1101.87585,0.28276,0.12654,0.33708,0.14346,0.14777,0.23957
2026-06-09 01:02:00,0.15383,338.543243,0.26318,0.12587,0.21537,0.14624,0.14993,0.19789
2026-06-09 02:02:00,0.13469,659.8451,0.32253,0.13986,0.21264,0.13741,0.14766,0.26372
2026-06-09 03:02:00,0.25961,691.5746,0.34656,0.21174,0.24015,0.15783,0.17825,0.2297
2026-06-09 04:02:00,0.13405,1403.89209,0.25968,0.11167,0.19051,0.13074,0.15047,0.23174
2026-06-09 05:02:00,0.14299,236.654526,0.23758,0.11869,0.19906,0.13132,0.14729,0.30038
2026-06-09 06:02:00,0.13849,1749.18909,0.33362,0.11774,0.22278,0.13143,0.1346,0.19894
2026-06-09 07:02:00,0.13159,418.637451,0.26061,0.1307,0.20344,0.13258,0.13877,0.20805
2026-06-09 08:02:00,0.04878,1409.513,0.10326,0.07672,0.08945,0.06517,0.05638,0.06533
2026-06-09 09:02:00,0.05053,666.6487,0.10542,0.07816,0.11034,0.06335,0.05702,0.05884
2026-06-09 10:02:00,0.05635,403.2588,0.23587,0.16246,0.17222,0.12063,0.10512,0.08207
2026-06-09 11:02:00,0.04828,130.273117,0.092,0.06429,0.07201,0.05391,0.05516,0.0493
2026-06-09 12:02:00,0.06309,754.337158,0.13589,0.07817,0.12877,0.07347,0.06117,0.07165
2026-06-09 13:02:00,0.08678,744.8413,0.16508,0.09546,0.11501,0.07359,0.07455,0.08714
2026-06-09 14:02:00,0.12067,1793.83386,0.19463,0.11287,0.13881,0.09389,0.08354,0.09611
2026-06-09 15:02:00,0.06319,2012.10352,0.2451,0.15264,0.18254,0.11274,0.08988,0.12016
2026-06-09 16:02:00,0.05332,491.308167,0.18003,0.07707,0.11257,0.0654,0.05667,0.08363
2026-06-09 17:02:00,0.16148,648.5936,0.23646,0.16183,0.24987,0.12444,0.107,0.16789
2026-06-09 18:02:00,0.05083,280.929565,0.0896,0.0768,0.08355,0.0617,0.06041,0.06347
2026-06-09 19:02:00,0.04986,1413.68909,0.08695,0.07582,0.08069,0.05723,0.05582,0.06031
2026-06-09 20:02:00,0.03938,85.29825,0.08257,0.06809,0.06827,0.06303,0.05909,0.06043
2026-06-09 21:02:00,0.0777,208.07486,0.12613,0.08792,0.1086,0.07567,0.06736,0.08798
2026-06-09 22:02:00,0.04605,887.1243,0.10005,0.08166,0.09476,0.07475,0.07065,0.07279
2026-06-09 23:02:00,0.05274,522.464661,0.11456,0.08944,0.18218,0.07343,0.06557,0.07277
2026-06-10 00:02:00,0.04452,271.6524,0.13291,0.06183,0.08726,0.06872,0.05467,0.05673
2026-06-10 01:02:00,0.04618,61.44778,0.06474,0.05491,0.0523,0.05247,0.0438,0.05016
2026-06-10 02:02:00,0.04865,252.312836,0.10102,0.07541,0.09383,0.05573,0.05267,0.0742
2026-06-10 03:02:00,0.0407,252.941254,0.06645,0.05154,0.07291,0.04668,0.04933,0.05718
2026-06-10 04:02:00,0.04385,1992.21448,0.0704,0.05048,0.07943,0.05438,0.04436,0.06456
2026-06-10 05:02:00,0.05878,1755.36938,0.15675,0.08878,0.17437,0.07689,0.06543,0.07427
2026-06-10 06:02:00,0.05381,540.601868,0.24766,0.1486,0.21745,0.1133,0.09117,0.09299
2026-06-10 07:02:00,0.04986,457.325226,0.12886,0.09538,0.14556,0.08047,0.06487,0.07646
2026-06-10 08:02:00,0.05781,80.67544,0.11236,0.07735,0.11828,0.06938,0.05833,0.07819
