"DateTime","7RV-O","8RV-O","1RV-O","2RV-O","2AX-O","3RV-O","6RV-O","Series 8"
"2025-12-12 13:54:12",4.35827,4.91292,1.7994,1.0421,1.52938,2.27704,3.03023,
"2025-12-12 14:42:00",4.11616,4.68097,1.71838,1.01005,1.47043,2.21727,2.96715,
"2025-12-12 15:42:00",4.24984,4.86634,1.78239,1.01244,1.53932,2.27078,3.00613,
"2025-12-12 16:42:00",4.23453,4.90424,1.75866,1.00578,1.52684,2.22431,2.94179,
"2025-12-12 17:42:00",4.14003,4.76144,1.76382,1.03101,1.54007,2.22419,2.96979,
"2025-12-12 18:42:00",4.30217,4.95616,1.74647,1.01705,1.50267,2.29028,3.00776,
"2025-12-12 19:42:00",4.41939,5.20952,1.70621,1.0719,1.49069,2.25905,2.96307,
"2025-12-12 20:42:00",4.27721,4.87491,1.7484,1.07407,1.52644,2.2533,3.04442,
"2025-12-12 21:42:00",4.14365,4.6698,1.86605,1.00403,1.60527,2.27423,2.92934,
"2025-12-12 22:42:00",4.19316,4.90852,1.83084,1.03824,1.59496,2.26057,2.95505,
"2025-12-12 23:42:00",4.16526,4.83351,1.8405,1.05942,1.59483,2.27927,3.08277,
"2025-12-13 00:42:00",4.28358,4.97668,1.9679,1.05182,1.69419,2.2895,3.04878,
"2025-12-13 01:42:00",4.47425,5.181,2.0052,1.10001,1.73253,2.33235,3.08836,
"2025-12-13 02:42:00",4.15318,4.65812,2.01163,1.13007,1.7362,2.37464,3.15354,
"2025-12-13 03:42:00",4.10735,4.62649,1.96088,1.07475,1.68423,2.25337,3.0087,
"2025-12-13 04:42:00",4.20778,4.86251,1.92891,1.03926,1.6681,2.26121,3.02447,
"2025-12-13 05:42:00",4.50015,5.15977,2.02952,1.13685,1.7695,2.34689,3.14483,
"2025-12-13 06:42:00",4.18015,4.76241,2.03004,1.11977,1.77282,2.31667,3.18159,
"2025-12-13 07:42:00",4.23807,4.92297,1.98616,1.13913,1.72689,2.32585,3.04014,
"2025-12-13 08:42:00",4.20869,4.86194,2.01527,1.13944,1.75895,2.31279,3.06924,
"2025-12-13 09:42:00",4.57978,5.30372,2.06238,1.15601,1.81726,2.35247,3.1039,
"2025-12-13 10:42:00",4.14422,4.73135,1.90545,1.06008,1.65031,2.32386,3.08166,
"2025-12-13 11:42:00",4.28994,5.04061,2.04442,1.11397,1.76846,2.25653,3.0702,
"2025-12-13 12:42:00",4.56008,5.38065,2.14035,1.15039,1.85025,2.32264,3.15895,
"2025-12-13 13:42:00",4.15786,4.78403,2.12901,1.11247,1.83793,2.24449,3.08682,
"2025-12-13 14:42:00",4.16884,4.85229,2.00744,1.08117,1.75356,2.2392,2.9166,
"2025-12-13 15:42:00",4.28302,4.86652,2.01091,1.14112,1.75781,2.28086,2.96591,
"2025-12-13 16:42:00",4.06052,4.68764,1.97779,1.00948,1.73026,2.21098,2.91187,
"2025-12-13 17:42:00",4.00831,4.58654,1.95818,1.05076,1.72952,2.20381,2.95161,
"2025-12-13 18:42:00",4.44699,5.23112,1.90295,1.10958,1.66322,2.25487,3.0337,
"2025-12-13 19:42:00",4.02452,4.74461,1.94219,1.09241,1.68565,2.26566,2.97924,
"2025-12-13 20:42:00",4.18597,4.78388,1.99527,1.0907,1.73406,2.23918,2.94972,
"2025-12-13 21:42:00",4.27458,4.85816,2.02321,1.10654,1.79329,2.34088,3.0709,
"2025-12-13 22:42:00",4.2634,4.92089,2.1167,1.10188,1.82777,2.29949,3.10137,
"2025-12-13 23:42:00",4.53432,5.23398,2.14975,1.14487,1.8725,2.37696,3.23904,
"2025-12-14 00:42:00",4.27166,4.89699,2.03404,1.05419,1.78481,2.2555,3.05839,
"2025-12-14 01:42:00",4.18258,4.81462,2.1436,1.10398,1.85356,2.27557,3.07704,
"2025-12-14 02:42:00",4.32397,4.92116,2.15917,1.14233,1.87617,2.26967,3.0836,
"2025-12-14 03:42:00",4.32095,5.00114,2.14126,1.09289,1.87857,2.23678,2.96596,
"2025-12-14 04:42:00",4.20653,4.7814,2.03795,1.10111,1.81239,2.25637,2.96923,
"2025-12-14 05:42:00",4.26576,4.86675,2.08581,1.10081,1.8213,2.24941,2.95445,
"2025-12-14 06:42:00",4.33983,5.16823,2.05378,1.13524,1.8261,2.22556,2.9075,
"2025-12-14 07:42:00",4.27882,5.00767,1.96261,1.1523,1.69393,2.26364,3.01426,
"2025-12-14 08:42:00",4.12836,4.798,2.01992,1.08961,1.73567,2.26975,2.9575,
"2025-12-14 09:42:00",4.07444,4.69455,1.93983,1.03392,1.66867,2.24048,2.93899,
"2025-12-14 10:42:00",4.10556,4.72241,1.99498,1.07042,1.71996,2.26614,2.98098,
"2025-12-14 11:42:00",4.19477,4.79818,1.99543,1.06882,1.74918,2.22017,2.98649,
"2025-12-14 12:42:00",4.1687,4.59594,1.99125,1.0932,1.74944,2.36659,3.04394,
"2025-12-14 13:42:00",4.25547,4.90285,2.03054,1.07646,1.74137,2.30271,3.08643,
"2025-12-14 14:42:00",4.37622,4.9361,2.02919,1.04917,1.76234,2.27315,3.07313,
"2025-12-14 15:42:00",4.13531,4.5565,1.87957,1.06698,1.64013,2.22441,3.03481,
"2025-12-14 16:42:00",4.51182,5.11127,1.94213,1.12449,1.71536,2.3456,3.17688,
"2025-12-14 17:42:00",4.32751,5.00261,1.75081,1.08615,1.53833,2.24344,2.98539,
"2025-12-14 18:42:00",3.9828,4.47089,1.77681,1.03863,1.56503,2.23386,3.07906,
"2025-12-14 19:42:00",4.27827,4.86615,1.87434,1.06258,1.66233,2.25032,2.94567,
"2025-12-14 20:42:00",4.41784,5.09934,1.90416,1.05442,1.67507,2.26148,3.1829,
"2025-12-14 21:42:00",4.25455,4.83222,1.76216,1.06258,1.61125,2.26686,3.04947,
"2025-12-14 22:42:00",4.26859,4.95499,1.86315,1.03028,1.65455,2.21402,2.92238,
"2025-12-14 23:42:00",4.34949,5.03235,1.71635,1.10746,1.49809,2.34426,3.15771,
"2025-12-15 00:42:00",4.16663,4.85594,1.82004,1.10642,1.60768,2.21927,3.01206,
"2025-12-15 01:42:00",4.18755,4.73333,1.76672,1.03843,1.57964,2.23947,3.02553,
"2025-12-15 02:42:00",4.11583,4.62495,1.80113,1.03269,1.63137,2.27185,3.04083,
"2025-12-15 03:42:00",4.14491,4.71397,1.7603,1.00722,1.64077,2.22425,2.93962,
"2025-12-15 04:42:00",4.31229,4.80823,1.83018,1.0967,1.73136,2.35476,3.13703,
"2025-12-15 05:42:00",4.08346,4.6701,1.8937,1.10453,1.78777,2.21682,2.98929,
"2025-12-15 06:42:00",4.34496,4.93326,1.77405,1.0739,1.6616,2.25888,3.04316,
"2025-12-15 07:42:00",4.3259,4.94954,1.94036,1.0599,1.74976,2.26514,3.06864,
"2025-12-15 08:42:00",4.25874,4.86731,1.85513,1.11164,1.71202,2.3337,3.19409,
"2025-12-15 09:42:00",4.28653,4.95132,1.96147,1.11093,1.80255,2.25574,3.08966,
"2025-12-15 10:42:00",4.266,4.93562,1.8216,0.99935,1.70362,2.22256,2.95454,
"2025-12-15 11:42:00",4.37723,5.00264,1.85612,1.13564,1.72635,2.34609,3.24086,
"2025-12-15 12:42:00",4.42411,4.97262,1.86092,1.05064,1.72207,2.28188,3.0785,
"2025-12-15 13:42:00",4.35003,5.03855,1.78,1.0082,1.65938,2.20693,2.94683,
"2025-12-15 14:42:00",4.10852,4.59963,1.79962,1.00624,1.63945,2.32343,3.11199,
"2025-12-15 15:42:00",4.28356,4.97052,1.82943,1.02711,1.6964,2.30591,3.02748,
"2025-12-15 16:42:00",4.27858,4.90256,1.94951,1.07877,1.79789,2.32543,3.115,
"2025-12-15 17:42:00",4.09157,4.6607,1.81956,1.04017,1.71887,2.17597,2.97573,
"2025-12-15 18:42:00",4.19915,4.77744,1.78027,1.01335,1.68331,2.29482,2.96013,
"2025-12-15 19:42:00",4.29153,4.91108,1.86418,1.03172,1.75614,2.25805,3.00295,
"2025-12-15 20:42:00",4.37337,4.98831,1.83005,1.04177,1.68147,2.24948,3.03771,
"2025-12-15 21:42:00",4.24553,4.91613,1.86457,1.01967,1.73321,2.19011,2.92008,
"2025-12-15 22:42:00",4.28242,4.88675,1.92959,1.08907,1.7542,2.23398,2.98032,
"2025-12-15 23:42:00",4.07724,4.59746,1.90789,1.00558,1.72552,2.25816,2.93755,
"2025-12-16 00:42:00",4.24324,4.73647,,,1.70354,2.2961,2.92058,
"2025-12-16 01:42:00",4.23564,4.90486,1.80161,1.07492,1.68029,2.27109,2.97698,
"2025-12-16 02:42:00",4.35595,4.98893,1.83351,1.00746,1.69539,2.30604,3.1346,
"2025-12-16 03:42:00",4.37346,4.88871,1.93495,1.09305,1.79525,2.19766,2.96714,
"2025-12-16 04:42:00",4.28611,4.83875,1.82734,1.08136,1.7101,2.24563,3.02928,
"2025-12-16 05:42:00",4.31259,4.89952,1.74501,1.04272,1.61875,2.26477,2.9923,
"2025-12-16 06:42:00",4.17468,4.76161,1.80698,1.01894,1.68275,2.1913,2.93518,
"2025-12-16 07:42:00",4.37867,4.96563,1.71133,1.0662,1.62657,2.23017,3.04316,
"2025-12-16 08:42:00",4.22395,4.6563,1.7954,1.09595,1.64334,2.35176,3.09067,
"2025-12-16 09:42:00",4.29732,4.88235,1.881,1.0746,1.73622,2.2104,3.10529,
"2025-12-16 10:42:00",4.24275,4.83481,1.7537,1.05114,1.65851,2.20633,2.90637,
"2025-12-16 11:42:00",4.43461,5.08326,1.89054,1.13543,1.72355,2.29037,3.03386,
"2025-12-16 12:42:00",4.08113,4.72075,1.78937,1.05742,1.6688,2.21514,2.91221,
"2025-12-16 13:42:00",4.34927,4.92703,1.84667,1.10725,1.71628,2.27316,2.99962,
"2025-12-16 15:42:00",4.1325,4.61333,1.8208,1.02067,1.65384,2.25797,3.01758,
"2025-12-16 16:42:00",4.248,4.80617,1.83753,1.17063,1.67244,2.27657,3.08861,
"2025-12-16 17:42:00",4.1684,4.74463,1.77733,1.05367,1.60071,2.25599,2.99178,
"2025-12-16 18:42:00",4.14026,4.63929,1.75453,1.01538,1.6069,2.19346,2.94962,
"2025-12-16 19:42:00",4.03939,4.55397,1.79313,1.02825,1.63303,2.20458,2.99506,
"2025-12-16 20:42:00",4.30746,4.98199,1.91257,1.02534,1.68494,2.24094,2.97535,
"2025-12-16 21:42:00",4.32451,5.02641,1.80452,1.0667,1.63376,2.22779,2.96074,
"2025-12-16 22:42:00",4.14562,4.76648,1.88409,1.06812,1.66934,2.18672,2.99977,
"2025-12-16 23:42:00",4.14291,4.89563,1.80141,1.02397,1.63371,2.16441,2.8888,
"2025-12-17 00:42:00",4.29402,4.94291,1.87703,1.06127,1.70035,2.26299,2.97164,
"2025-12-17 01:42:00",4.16595,4.77798,1.79955,1.07148,1.65273,2.24911,3.0035,
"2025-12-17 02:42:00",4.18087,4.74868,1.74207,1.0859,1.60366,2.22203,3.02066,
"2025-12-17 03:42:00",4.28756,4.92334,1.89198,1.03815,1.72586,2.25554,2.98191,
"2025-12-17 04:42:00",4.33638,4.98174,1.77405,1.10108,1.61336,2.3257,3.11069,
"2025-12-17 05:42:00",4.38634,5.06287,1.86051,1.02162,1.69304,2.2472,3.01767,
"2025-12-17 06:42:00",4.25486,4.7976,1.81753,1.06032,1.67945,2.26384,3.01263,
"2025-12-17 07:42:00",4.34657,4.96969,1.91682,1.14555,1.70947,2.33161,3.14638,
"2025-12-17 08:42:00",4.31739,4.94772,1.81005,1.06207,1.65751,2.26214,3.05683,
"2025-12-17 09:42:00",4.32206,5.06349,1.79092,1.04338,1.65066,2.26714,2.94382,
"2025-12-17 10:42:00",4.16212,4.78572,1.85065,1.03665,1.69642,2.21549,3.07557,
"2025-12-17 11:35:12",4.00125,4.50362,1.68548,1.02363,1.57799,2.14917,2.82127,
"2025-12-17 12:42:00",3.98192,4.52082,1.7489,0.9899,1.64694,2.19464,2.99883,
"2025-12-17 13:42:00",4.15817,4.72684,1.75053,0.97593,1.63675,2.22102,2.93022,
"2025-12-17 14:42:00",3.97953,4.5116,1.67039,0.94644,1.53797,2.11838,2.77066,
"2025-12-17 15:42:00",4.13164,4.67149,1.65374,0.97187,1.57271,2.16606,2.87512,
"2025-12-17 16:42:00",3.95575,4.57529,1.77302,0.97906,1.64491,2.21144,2.88644,
"2025-12-17 17:42:00",3.96161,4.5267,1.82675,0.99609,1.66044,2.17439,2.93241,
"2025-12-17 18:42:00",4.10581,4.60955,1.85817,1.04475,1.69957,2.25943,2.9936,
"2025-12-17 19:42:00",4.00344,4.56628,1.86632,0.98867,1.69097,2.17763,3.00345,
"2025-12-17 20:42:00",4.19521,4.9148,1.82702,1.01265,1.67354,2.16576,2.89646,
"2025-12-17 21:42:00",4.33582,5.02356,1.87408,1.07171,1.68661,2.25508,3.12431,
"2025-12-17 22:42:00",4.21128,4.8711,1.77718,1.01565,1.67088,2.24869,3.0523,
"2025-12-17 23:42:00",3.98721,4.5278,1.74472,1.00508,1.58642,2.20476,2.9633,
"2025-12-18 00:42:00",4.2915,4.89028,1.82284,1.10443,1.64799,2.21325,3.02765,
"2025-12-18 01:42:00",4.07858,4.54626,1.78496,1.02191,1.63369,2.22123,2.92946,
"2025-12-18 02:42:00",4.19345,4.84632,1.81727,1.03195,1.63288,2.25476,3.01533,
"2025-12-18 03:42:00",4.08553,4.62804,,,1.5904,2.15675,2.95078,
"2025-12-18 04:42:00",4.17461,4.65659,1.92589,1.05596,1.72547,2.29276,3.05856,
"2025-12-18 05:42:00",4.24015,4.79213,1.99887,1.05984,1.80011,2.20121,2.93707,
"2025-12-18 06:42:00",3.98284,4.54195,1.85055,1.04961,1.68319,2.26932,2.98979,
"2025-12-18 07:42:00",4.03521,4.62874,1.84306,1.02522,1.67551,2.21276,2.87861,
"2025-12-18 08:42:00",4.20805,4.7001,1.91307,1.00554,1.71519,2.21774,2.9418,
"2025-12-18 09:42:00",4.06483,4.66937,1.83739,1.11858,1.64089,2.24623,2.9371,
"2025-12-18 10:42:00",3.94931,4.53568,1.80771,1.08846,1.64233,2.20648,2.92529,
"2025-12-18 11:42:00",3.90581,4.52254,1.78181,1.05392,1.63033,2.17398,2.92553,
"2025-12-18 12:42:00",4.25108,4.85799,1.81896,1.0267,1.62578,2.26656,3.10064,
"2025-12-18 13:42:00",4.09976,4.64065,1.80722,0.94649,1.64085,2.15274,2.86664,
"2025-12-18 14:42:00",4.06057,4.56871,1.79343,0.97,1.63373,2.14877,2.9205,
"2025-12-18 15:42:00",4.13697,4.75158,1.88415,1.00807,1.66155,2.20715,2.94366,
"2025-12-18 16:42:00",4.17942,4.87181,1.75968,0.94726,1.63732,2.10441,2.82847,
"2025-12-18 17:42:00",4.0209,4.66901,1.81295,0.98327,1.64441,2.14431,2.86103,
"2025-12-18 18:42:00",4.28311,4.90387,1.82945,1.01969,1.62187,2.21172,3.02809,
"2025-12-18 19:42:00",3.83828,4.26426,1.76643,0.96593,1.5758,2.1059,2.80659,
"2025-12-18 20:42:00",4.02533,4.62801,1.88867,1.00513,1.68475,2.14835,2.86297,
"2025-12-18 21:42:00",3.98637,4.52165,1.92534,1.08208,1.76232,2.21834,3.03008,
"2025-12-18 22:42:00",4.06846,4.54771,1.80486,0.99007,1.63464,2.13941,2.8749,
"2025-12-18 23:42:00",4.23626,4.94148,1.95878,1.02681,1.74071,2.21801,2.96337,
"2025-12-19 00:42:00",4.0641,4.66899,1.95021,1.05607,1.72445,2.21348,2.93186,
"2025-12-19 01:42:00",4.07539,4.65459,1.94645,1.06265,1.72147,2.17208,2.95456,
"2025-12-19 02:42:00",4.03335,4.57854,1.94431,1.03088,1.74921,2.14811,2.97,
"2025-12-19 03:42:00",4.1439,4.74812,1.96584,1.041,1.73552,2.20281,2.8676,
"2025-12-19 04:42:00",4.0731,4.62315,1.95433,1.00846,1.7368,2.18738,2.93868,
"2025-12-19 05:42:00",4.00986,4.55433,2.03036,1.08191,1.77694,2.21338,2.99923,
"2025-12-19 06:42:00",3.93596,4.51261,2.02726,1.04363,1.78056,2.18186,2.9466,
"2025-12-19 07:42:00",4.2179,4.76994,1.93503,1.01729,1.74436,2.26188,2.98341,
"2025-12-19 08:42:00",4.05648,4.69798,1.9484,1.07152,1.78877,2.19823,2.95138,
"2025-12-19 09:42:00",4.09835,4.70393,1.82343,1.11442,1.66648,2.25856,3.01888,
"2025-12-19 10:42:00",4.0448,4.64195,2.04716,1.07314,1.79226,2.20313,2.99605,
"2025-12-19 11:42:00",4.12862,4.70614,1.99905,1.10046,1.75838,2.24162,3.03329,
"2025-12-19 12:42:00",4.02146,4.61685,1.99616,1.04799,1.75561,2.20649,2.92154,
"2025-12-19 13:42:00",3.88748,4.37795,1.85622,0.98602,1.66408,2.15587,2.83329,
"2025-12-19 14:42:00",4.20828,4.76794,1.82107,1.01917,1.61433,2.30626,2.99243,
"2025-12-19 15:42:00",4.03948,4.56868,1.8105,0.9705,1.60116,2.22853,2.90995,
"2025-12-19 16:42:00",4.2139,4.67379,1.98718,1.09131,1.75773,2.25518,3.03764,
"2025-12-19 17:42:00",4.17928,4.80422,1.98964,1.08949,1.71713,2.3328,3.15877,
"2025-12-19 18:42:00",4.05794,4.56295,1.98373,1.01204,1.7479,2.2289,3.02531,
"2025-12-19 19:42:00",4.2561,4.82276,1.99884,1.02504,1.7592,2.24595,3.0436,
"2025-12-19 20:42:00",3.93635,4.61318,2.00647,1.01942,1.75537,2.21129,3.0203,
"2025-12-19 21:42:00",4.22999,4.83424,2.04024,1.06787,1.7969,2.23718,2.97871,
"2025-12-19 22:42:00",4.37887,5.17207,1.95711,1.00599,1.7168,2.22062,2.96856,
"2025-12-19 23:42:00",4.19753,4.72377,2.08539,1.02574,1.80724,2.26838,3.07065,
"2025-12-20 00:42:00",4.12816,4.71079,2.13272,1.08664,1.86313,2.29735,3.0784,
"2025-12-20 01:42:00",4.00947,4.67432,2.05981,0.95603,1.7805,2.17678,2.92686,
"2025-12-20 02:42:00",4.02706,4.65037,1.78611,1.04493,1.55081,2.30185,3.01435,
"2025-12-20 03:42:00",4.10274,4.59638,1.87601,1.03212,1.66355,2.1896,2.88199,
"2025-12-20 04:42:00",4.1031,4.69155,2.06314,1.12048,1.79169,2.24305,3.04694,
"2025-12-20 05:42:00",4.31264,4.93562,2.0861,1.0339,1.81773,2.28262,3.035,
"2025-12-20 06:42:00",4.06748,4.58311,2.09773,1.07585,1.82528,2.29263,3.08568,
"2025-12-20 07:42:00",4.27226,4.92086,2.1269,1.111,1.8499,2.20727,2.95057,
"2025-12-20 08:42:00",4.26567,4.76138,2.1266,1.09329,1.82796,2.36408,3.02153,
"2025-12-20 09:42:00",4.03425,4.51694,2.01231,1.01243,1.74707,2.24141,2.92523,
"2025-12-20 10:42:00",4.0898,4.71811,2.02731,1.08737,1.75134,2.22246,3.01006,
"2025-12-20 11:42:00",4.09995,4.56572,2.01934,1.07527,1.75312,2.26172,2.9315,
"2025-12-20 12:42:00",4.15939,4.78888,1.81342,1.05674,1.62489,2.20849,3.01657,
"2025-12-20 13:42:00",4.43187,5.00533,1.84138,1.0584,1.64041,2.27852,2.95429,
"2025-12-20 14:42:00",4.17603,4.75738,1.91416,1.01578,1.69672,2.2706,2.98748,
"2025-12-20 15:42:00",4.19076,4.79263,2.01668,1.06452,1.76438,2.23652,3.00076,
"2025-12-20 16:42:00",4.22097,4.79201,1.82751,0.99795,1.61532,2.19097,2.92209,
"2025-12-20 17:42:00",4.19668,4.68304,1.93106,1.08444,1.72394,2.23864,2.97175,
"2025-12-20 18:42:00",4.22657,4.90307,1.91724,1.02163,1.69596,2.08448,2.86654,
"2025-12-20 19:42:00",4.12795,4.75275,2.01038,1.03888,1.78911,2.19404,2.94059,
"2025-12-20 20:42:00",4.13525,4.68067,1.93872,1.03163,1.70825,2.2157,2.96229,
"2025-12-20 21:42:00",4.1521,4.77955,1.90162,1.10488,1.68208,2.24495,3.03938,
"2025-12-20 22:42:00",3.86595,4.35577,1.87475,1.02397,1.65536,2.14836,2.78072,
"2025-12-20 23:42:00",4.06143,4.58032,1.89184,1.06337,1.69453,2.21352,2.94499,
"2025-12-21 00:42:00",4.06516,4.60383,1.96375,1.06465,1.72102,2.29163,2.94066,
"2025-12-21 01:42:00",3.97498,4.50765,2.02661,1.0084,1.7774,2.17159,2.85265,
"2025-12-21 02:42:00",4.10214,4.65598,2.02036,1.06018,1.77017,2.22955,2.88588,
"2025-12-21 03:42:00",3.91532,4.47538,1.88672,1.0222,1.65299,2.187,2.87942,
"2025-12-21 04:42:00",4.05263,4.64851,1.90394,1.05576,1.67158,2.21866,2.96674,
"2025-12-21 05:42:00",4.23625,4.85499,1.80092,1.01085,1.59354,2.21715,2.80449,
"2025-12-21 06:42:00",4.10649,4.68456,1.93023,1.04766,1.70669,2.21203,2.87956,
"2025-12-21 07:42:00",4.20215,4.82619,2.07669,1.12236,1.82523,2.33437,3.06902,
"2025-12-21 08:42:00",4.0706,4.65562,2.00779,1.07122,1.74557,2.24713,3.00757,
"2025-12-21 09:42:00",4.14662,4.67211,2.06894,1.0936,1.79694,2.24956,2.90063,
"2025-12-21 10:42:00",4.37579,5.09701,2.18645,1.05983,1.91078,2.2515,3.01202,
"2025-12-21 11:42:00",4.15217,4.7465,2.08677,1.04823,1.82538,2.27097,2.94651,
"2025-12-21 12:42:00",4.20193,4.9701,2.09495,1.01991,1.79659,2.24141,2.99381,
"2025-12-21 13:42:00",3.95976,4.43539,2.02625,1.09214,1.76674,2.29902,2.99332,
"2025-12-21 14:42:00",4.11611,4.58123,1.95932,1.03831,1.70636,2.27975,3.04279,
"2025-12-21 15:42:00",4.19544,4.7321,1.99544,1.15569,1.75402,2.33142,3.11798,
"2025-12-21 16:42:00",4.03866,4.52282,2.02304,1.05308,1.7658,2.291,3.0401,
"2025-12-21 17:42:00",4.12862,4.59236,2.02352,1.09892,1.80304,2.30146,3.05151,
"2025-12-21 18:42:00",3.99322,4.57238,2.01365,1.04293,1.7692,2.25938,3.01657,
"2025-12-21 19:42:00",4.02584,4.4665,2.08703,1.06198,1.82496,2.2962,2.94781,
"2025-12-21 20:42:00",3.9991,4.53816,1.87021,1.0422,1.7207,2.21605,2.94075,
"2025-12-21 21:42:00",4.15061,4.72967,1.7607,0.99707,1.65129,2.20461,2.97001,
"2025-12-21 22:42:00",4.01034,4.53841,1.71688,1.01886,1.59258,2.19466,2.94607,
"2025-12-21 23:42:00",4.13804,4.75377,1.89445,1.05127,1.69712,2.18791,2.97019,
"2025-12-22 00:42:00",4.16178,4.72679,1.73099,1.00162,1.55937,2.22702,2.9972,
"2025-12-22 01:42:00",4.31547,5.03736,1.8397,1.03821,1.66556,2.19843,2.97717,
"2025-12-22 02:42:00",4.27534,5.00405,1.96004,1.06487,1.75746,2.19906,2.99962,
"2025-12-22 03:42:00",3.89512,4.40166,1.7205,0.96291,1.58149,2.1127,2.86559,
"2025-12-22 04:42:00",4.14901,4.79769,1.80404,0.98259,1.63177,2.18808,2.87146,
"2025-12-22 05:42:00",4.13744,4.78521,1.87612,1.02572,1.70441,2.23934,2.94053,
"2025-12-22 06:42:00",4.19353,4.80451,1.86869,1.00839,1.67751,2.20033,2.95561,
"2025-12-22 07:42:00",3.98587,4.45038,1.86709,0.9926,1.68833,2.18127,2.85871,
"2025-12-22 08:42:00",4.24959,4.88317,1.87921,1.05454,1.71314,2.2091,2.95094,
"2025-12-22 09:42:00",4.17766,4.80691,1.96788,1.05374,1.77165,2.20543,2.92092,
"2025-12-22 10:42:00",4.14675,4.74668,2.03263,1.02918,1.83238,2.13069,2.85256,
"2025-12-22 11:42:00",3.96078,4.44683,1.79198,1.05505,1.61444,2.19892,2.95749,
"2025-12-22 12:42:00",4.18847,4.75114,1.91869,1.05492,1.776,2.20545,2.98621,
"2025-12-22 13:42:00",4.25108,4.8573,1.96401,1.0368,1.80895,2.15331,2.91935,
"2025-12-22 14:42:00",4.27404,5.05161,1.86491,1.00333,1.78192,2.17031,2.8848,
"2025-12-22 15:42:00",4.25337,4.86603,1.96371,1.03903,1.82854,2.17152,2.9207,
"2025-12-22 16:42:00",4.17629,4.75017,1.96853,1.08211,1.87256,2.18203,2.90652,
"2025-12-22 17:42:00",4.20473,4.85049,1.90319,1.06628,1.79819,2.17622,2.91318,
"2025-12-22 18:42:00",4.20275,4.76962,1.96765,1.0617,1.80873,2.19625,2.93798,
"2025-12-22 19:42:00",3.97125,4.4586,1.9285,1.06312,1.7995,2.14956,2.90745,
"2025-12-22 20:42:00",4.32043,5.01541,1.93111,1.05564,1.84285,2.18396,2.84632,
"2025-12-22 21:42:00",4.2156,4.82524,1.95561,1.08666,1.83486,2.17069,2.91863,
"2025-12-22 22:42:00",4.00675,4.55908,1.9249,1.02774,1.77549,2.17378,2.90444,
"2025-12-22 23:42:00",4.06635,4.66013,1.95434,1.04223,1.80232,2.17171,2.86723,
"2025-12-23 00:42:00",3.95046,4.5275,1.89558,0.99828,1.75011,2.15215,2.8285,
"2025-12-23 01:42:00",4.23121,4.99697,2.01577,1.04758,1.82181,2.23086,2.95455,
"2025-12-23 02:42:00",3.90374,4.56336,1.8918,1.03548,1.74131,2.17734,2.86858,
"2025-12-23 03:42:00",4.00156,4.53469,1.85918,0.9936,1.69545,2.11211,2.75569,
"2025-12-23 04:42:00",4.29082,4.93363,2.06441,1.12056,1.86927,2.31653,3.04495,
"2025-12-23 05:42:00",4.01835,4.50312,2.0379,1.10045,1.83698,2.19782,2.95529,
"2025-12-23 06:42:00",3.90315,4.37903,1.99435,1.07561,1.81975,2.1881,2.84111,
"2025-12-23 07:42:00",3.80543,4.27193,1.8552,1.08903,1.71496,2.17619,2.86768,
"2025-12-23 08:42:00",4.20145,4.8102,1.93246,1.07436,1.76405,2.17915,2.89322,
"2025-12-23 09:42:00",4.08946,4.64376,1.93589,1.08031,1.77917,2.19109,2.87306,
"2025-12-23 10:42:00",4.15316,4.6812,1.92331,1.03904,1.78495,2.21189,2.95047,
"2025-12-23 11:42:00",4.18703,4.72193,1.97343,1.08719,1.77866,2.21716,2.94675,
"2025-12-23 12:42:00",4.1598,4.7821,1.90495,1.05717,1.73922,2.20311,3.00822,
"2025-12-23 13:42:00",4.31595,4.93564,2.02755,1.07062,1.82847,2.29288,3.05402,
"2025-12-23 14:42:00",4.26355,4.86242,1.95948,1.12147,1.82188,2.29281,3.08784,
"2025-12-23 15:42:00",3.9809,4.55722,1.99453,1.04537,1.82002,2.26809,2.94135,
"2025-12-23 16:42:00",4.25672,4.75553,2.07693,1.0545,1.88881,2.2957,3.04269,
"2025-12-23 17:42:00",3.98447,4.43212,2.10372,1.13166,1.91794,2.25581,2.9992,
"2025-12-23 18:42:00",3.87917,4.23963,1.96187,1.07651,1.83625,2.25809,2.90854,
"2025-12-23 19:42:00",4.27246,4.84491,1.99077,1.06591,1.88082,2.29097,3.00815,
"2025-12-23 20:42:00",0.20749,0.26327,0.11899,0.07415,0.09936,0.07324,0.07544,
"2025-12-23 21:42:00",0.22847,0.29216,0.12737,0.07905,0.10359,0.08637,0.07502,
"2025-12-23 22:42:00",2.49338,2.97674,1.41749,0.60971,1.49973,1.37722,1.6862,
"2025-12-23 23:42:00",2.67398,3.18416,1.22205,0.50383,1.07437,1.56493,1.59743,
"2025-12-24 00:42:00",3.07809,3.68232,1.13074,0.59091,1.00778,1.89331,2.00505,
"2025-12-24 01:42:00",3.03065,3.55457,1.1829,0.59243,1.06323,1.90426,2.03804,
"2025-12-24 09:08:15",0.10005,0.12022,0.1659,0.10022,0.13884,0.13213,0.08089,
"2025-12-24 10:03:21",0.09877,0.11176,0.15915,0.1177,0.13806,0.11832,0.07456,
"2025-12-24 10:28:42",0.13306,0.16368,0.14958,0.1085,0.13087,0.14274,0.08632,
